lemma,lila_id,source,entry_id,senseGroup,sense_id,sense_prefix,example_text,example_prenote,example_trad,example_posnote
scribo,lilaLemma:123840,Fonseca,Fonseca1798.n27054.e01,Fonseca1798.n27054.sg01,Fonseca1798.n27054.sg01.s99,X,scribere supplementum legionibus,Cic,Fazer reclutas para as legiões,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s01,1,se ad auras palmes agit,Virg,A vinha eleva aos ares seus ramos,
sine,lilaLemma:124883,Faria,Faria1994.n28676.e01,Faria1994.n28676.sg01,Faria1994.n28676.sg01.s01,1,"se fraude esto XII T. apud Cíc. Leg. 2, 60, “que esteja sem erro”.",,,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s15,15,se isto modo res habet,Cic,Isto é incontestável,
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s04,4,se ortum Teucrorum a stirpe uolebat,Virg,Elle pretendia descender dos Troianos,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s09,9,se regiæ stirpis ferebat,Vell,Pretendia sêr de sangue real,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s02,2,se satis ambobus uenire,Virg,Que elle só basta para ambos,
ab,lilaLemma:86824,Cardoso,Cardoso1570.n00001.e01,Cardoso1570.n00001.sg01,Cardoso1570.n00001.sg01.s03,3,secũdus a Rege,,o mayor logo despois del Rey,
sine,lilaLemma:124883,Faria,Faria1994.n28676.e01,Faria1994.n28676.sg01,Faria1994.n28676.sg01.s02,2,"sécúrus “sem cuidado”, sédùló “sem engano”.",,,
sed,lilaLemma:123994,Faria,Faria1994.n28736.e01,Faria1994.n28736.sg01,Faria1994.n28736.sg01.s03,3,sed redeamus ad hortensium Cíc. Br. 291 “mas voltemos a Hortênsio”.,,,
apud,lilaLemma:89686,Velez,Velez1744.n0347.e01,Velez1744.n0347.sg01,Velez1744.n0347.sg01.s01,1,sede apud me,,junto de mim,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s01,1,semper præ me tuli…,Cic,Sempre tive por norma…,
senatus,lilaLemma:124309,Faria,Faria1994.n28939.e01,Faria1994.n28939.sg01,Faria1994.n28939.sg01.s03,3,"senatum habere Cíc. Phil. 3, 9 ‘realizar uma reunião do senado’.",,,
que,lilaLemma:131416,Faria,Faria1994.n26527.e01,Faria1994.n26527.sg01,Faria1994.n26527.sg01.s01,1,senatus populusque Romanus «o senado e o povo romano».,,,
senatus,lilaLemma:124309,Faria,Faria1994.n28939.e01,Faria1994.n28939.sg01,Faria1994.n28939.sg01.s01,1,senatus populusque Romanus Cíc. Planc. 90 ‘o senado e o povo romano’.,,,
ad,lilaLemma:87344,Velez,Velez1744.n0082.e01,Velez1744.n0082.sg01,Velez1744.n0082.sg01.s02,2,sententia ad uerbum translata,,,"i, de verbo ad verbum"
dico,lilaLemma:99302,Velez,Velez1744.n1038.e01,Velez1744.n1038.sg01,Velez1744.n1038.sg01.s99,X,"sententiam, uel pro sententia dicere",,dizer seu parecer,
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s04,4,septimium uide et Lænatem,Cic,Vae ver Septimio e Lenate,
sequor,lilaLemma:124461,Fonseca,Fonseca1798.n27526.e01,Fonseca1798.n27526.sg01,Fonseca1798.n27526.sg01.s99,X,sequi aliquem uestigiis,Liv,Seguir alguem passo a passo,
sequor,lilaLemma:124461,Fonseca,Fonseca1798.n27526.e01,Fonseca1798.n27526.sg01,Fonseca1798.n27526.sg01.s99,X,sequi digitos,Plin,"Ser pegajoso, pegar-se aos dedos",
sequor,lilaLemma:124461,Fonseca,Fonseca1798.n27526.e01,Fonseca1798.n27526.sg01,Fonseca1798.n27526.sg01.s99,X,sequi gratiam alicuius,Caes,Procurar entrar na boa graça de alguem,
sequor,lilaLemma:124461,Fonseca,Fonseca1798.n27526.e01,Fonseca1798.n27526.sg01,Fonseca1798.n27526.sg01.s99,X,sequi uerbum,Cic,"Interpretar litteralmente, tomar huma palavra ao pé da letra",
ab,lilaLemma:86824,Velez,Velez1744.n0001.e01,Velez1744.n0001.sg01,Velez1744.n0001.sg01.s04,4,"serui a manibus, siue a manu",,os escreventes,qui etiam dicuntur Amanuenses
mitto,lilaLemma:112499,Velez,Velez1744.n2136.e01,Velez1744.n2136.sg01,Velez1744.n2136.sg01.s99,X,seruum manu mittere,,dar liberdade,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s08,8,servilem in modum Cíc. Verr. pr. 13 “à maneira dos escravos” .,,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s01,1,seu nos fata fuisse uolent,Tib,Ou quererão os destinos que nós deixemos de existir,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s07,7,sextante sal erat,Liv,O sal era do preço d’um sextante,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s14,14,si ædes uitium fecerunt,Cic,"Se a casa adquiriu defeito, ou ameaça cair",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s09,9,si agendi necessitas instat,Plin. J,Se a necessidade obriga a comparecer no tribunal,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s01,1,si agmen uellet agi,Liv,Se queria que a força avançasse,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,si curas esse quod audis,Hor,Se tractas de justificar a tua reputação,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s02,2,si essetis nobiscum,Cic,"Se estivesseis comnosco, em nossa companhia",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,si est ut uelis…,Ter,"Se é que queres, se queres…",
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s07,7,si fert ita corde uoluntas,Virg,Se este é o teu desejo,
refero,lilaLemma:122494,Fonseca,Fonseca1798.n25507.e01,Fonseca1798.n25507.sg01,Fonseca1798.n25507.sg01.s99,X,si forte refers,Ovid,Se acaso te lembras,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s07,7,si frumentum tanti fuit quanti…,Cic,Se o trigo valeu tanto quanto,Ved. Tanti
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s02,2,si fuerit Deus mecum,Hier,Se Deus estiver commigo,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,si fuerit is hebeti ingenio,Cic,Se elle foi de espirito acanhado,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s01,1,si illo ueneris,Cic,Se fores alli,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s11,11,si magna res agetur,Cic,Se se tracta d’uma coisa importante,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s02,2,si mihi tecum minus esset quam cum…,Cic,Se eu estivesse em menos relação comtigo do que com…,
si,lilaLemma:124676,Fonseca,Fonseca1798.n27705.e01,Fonseca1798.n27705.sg01,Fonseca1798.n27705.sg01.s99,X,si ne,Plaut,Se naõ,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s07,7,si occasio tulerit,Cic,Se se offerecer occasião,
licet,lilaLemma:110432,Velez,Velez1744.n1971.e01,Velez1744.n1971.sg01,Velez1744.n1971.sg01.s99,X,"si per te, uel per uos licet",,se mo permittis,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s08,8,si quando similis fortuna ueniret,Liv,Se se desse o mesmo acontecimento,
qui,lilaLemma:121354,Faria,Faria1994.n26549.e01,Faria1994.n26549.sg01,Faria1994.n26549.sg01.s08,8,"si qui in foro cantet Cíc. Of. 1, 145 ‘se alguém cantasse ou cantar no foro’.",,,
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s02,2,si quid ille se uelit,Caes,"Se elle tinha alguma coisa a lhe dizer, se elle lhe queria fallar",
possum,lilaLemma:118569,Saraiva,Saraiva1910.xPossum,Saraiva1910.xPossum.sg01,Saraiva1910.xPossum.sg01.s06,6,si quid potest,Liv,Se é possível,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s07,7,si res ita fert,Cic,Se a necessidade o requerer,
do,lilaLemma:99970,Saraiva,Saraiva1910.xDo,Saraiva1910.xDo.sg01,Saraiva1910.xDo.sg01.s04,4,si se dant iudices,Cic. Ov,"Se os juízes se apresentam, ou se elles prestam",
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s01,1,si uelit Jupiter…,Virg,"Se Jupiter consentir, se permittir que…",
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s15,15,si ueniat in dubium…,Quint,Se houver duvida…,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s09,9,si uera feram,Virg,Se eu digo a verdade,
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s08,8,si uidetur,Cic,Se parece bem,
bene,lilaLemma:91473,Faria,Faria1994.n03984.e01,Faria1994.n03984.sg01,Faria1994.n03984.sg01.s04,4,"si vales bene est ego valeo, ou em abreviatura s.v.b. e.e.v “se estás passando bem, está bem, eu também estou”.",,,
uiuo,lilaLemma:130476,Faria,Faria1994.n34074.e01,Faria1994.n34074.sg01,Faria1994.n34074.sg01.s07,7,"Si vivo Plaut. Aul. 555 ‘se eu viver’ i. e., ‘se os deuses me derem vida’;",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,sibi cum hac mima posthac nihil futurum,Plaut,Que elle não tornará a ver esta comediante,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s03,3,sibi habeat suam fortunam,Cic,"Lá se avenha com a sua fortuna, eu não lhe invejo a fortuna",
sic,lilaLemma:124690,Faria,Faria1994.n29246.e01,Faria1994.n29246.sg01,Faria1994.n29246.sg01.s04,4,"sic ... ut Cíc. Br. 250 ‘de tal modo que, a tal ponto que’.",,,
do,lilaLemma:99970,Saraiva,Saraiva1910.xDo,Saraiva1910.xDo.sg01,Saraiva1910.xDo.sg01.s06,6,"sic datur, si quis seruus herum spernit",Plaut,É assim que se tracta o escravo que falta aos deveres para com o senhor,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,sic est,Ter,"É assim, ou assim é, é como dizes, sim",
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s15,15,sic habet,Hor,"Assim é, é d’este modo",
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s09,9,sic habeto,Cic,"Convence-te, fica sabendo",
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s01,1,sic ora ferebat,Virg,Taes eram as suas feições,
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s02,2,sic uiuere ut uelis,Cic,"Viver á sua vontade, a seu modo, viver como quizer",
do,lilaLemma:99970,Saraiva,Saraiva1910.xDo,Saraiva1910.xDo.sg01,Saraiva1910.xDo.sg01.s05,5,sicanium dedit usque fretum,V. Fl,Lançou-me no mar da Sicilia,
sic,lilaLemma:124690,Velez,,,Velez1744.n3130.sg01.s01,1,sicut,Adverb.,assim como,
ut2,lilaLemma:130905,Velez,,,Velez1744.n3130.sg01.s01,1,sicut,Adverb.,assim como,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,sicut eram,,,Ved. Sicut
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s02,2,sicut ipse uoluerat,Nep,Como elle mesmo tinha desejado,
sic,lilaLemma:124690,Velez,,,Velez1744.n3130.sg01.s01,1,sicuti,,assim como,
ut2,lilaLemma:130905,Velez,,,Velez1744.n3130.sg01.s01,1,sicuti,,assim como,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s15,15,sicuti pleraque mortalium habentur,Sall,Como acontece ordinariamente,
sine,lilaLemma:124883,Faria,Faria1994.n29406.e01,Faria1994.n29406.sg01,Faria1994.n29406.sg01.s01,1,"sine regibus Cíc. Rep. 1, 58 ‘sem reis’.",,,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s06,6,sinopis quæ ex Africa uenit,Plin,A terra de Sinope que vem da Africa,
si,lilaLemma:124676,Velez,,,Velez1744.n3159.sg01.s01,1,sis,"à Sum, long. ut: Etiam sis, pro Si vis quod ad verba imperativa, quia videbantur contumeliosa, addebant Veteres, ut: Fac sis, vide sis, & c.",se quereis;,
uolo,lilaLemma:130745,Velez,,,Velez1744.n3159.sg01.s01,1,sis,"à Sum, long. ut: Etiam sis, pro Si vis quod ad verba imperativa, quia videbantur contumeliosa, addebant Veteres, ut: Fac sis, vide sis, & c.",se quereis;,
at,lilaLemma:87415,Faria,Faria1994.n03256.e01,Faria1994.n03256.sg01,Faria1994.n03256.sg01.s02,2,"sit fur, sit sacrilegus ... at est bonus imperator Cíc. Verr. 5, 44 «que seja ladrão, que seja ímpio... ao menos é um bom general».",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,sit ita sane,Cic,Pois seja assim,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s08,8,sit mihi mensa!,Hor,Tenha eu uma mesa!,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,sit ut intereant,Colum,Faça-se com que pereçam,
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s01,1,sol non uidetur,Varr,Não se vê o sol,
lex,lilaLemma:110351,Faria,Faria1994.n17969.e01,Faria1994.n17969.sg01,Faria1994.n17969.sg01.s06,6,sparsi sine lege capilli Ov. Her. 15. 73. “cabelos espalhados em desordem”.,,,
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s07,7,spero uos bona multa esse uisuros,Cic,Espero que vós vereis muitos acontecimentos felizes,
facio,lilaLemma:102758,Velez,Velez1744.n1303.e01,Velez1744.n1303.sg01,Velez1744.n1303.sg01.s99,X,stipendia sub aliquo facere,,"militar, ou ser soldado de alguem",
ago,lilaLemma:88140,Velez,Velez1744.n0201.e01,Velez1744.n0201.sg01,Velez1744.n0201.sg01.s99,X,stultum agere,,,"i, fingere, vel repraesentare se stultum"
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s03,3,sudor agit flumen,Virg,O suor corre ás levadas,
ius,lilaLemma:109252,Velez,Velez1744.n1883.e01,Velez1744.n1883.sg01,Velez1744.n1883.sg01.s99,X,sui iuris esse,,ser senhor de si,
lex,lilaLemma:110351,Faria,Faria1994.n17969.e01,Faria1994.n17969.sg01,Faria1994.n17969.sg01.s04,4,"suis legibus uti Cés. B. Gal. 1. 45, 3 “conservar sua independência falando de um povo”.",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,sum Æneas,Virg,Eu sou Eneas,
in,lilaLemma:106748,Velez,Velez1744.n1646.e01,Velez1744.n1646.sg01,Velez1744.n1646.sg01.s02,2,sum in templo,,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,sum patria ex Ithaca,Virg,Sou natural de Ithaca,
locus,lilaLemma:110019,Fonseca,Fonseca1798.n17311.e01,Fonseca1798.n17311.sg01,Fonseca1798.n17311.sg01.s99,X,summo Loco natus,Liv,Homem de hum illustrissimo nascimento,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,sumus otiosi,Cic,"Estamos desoccupados, estamos em descanço",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s01,1,sunt bona,Mart,Há coisas boas n’uma obra,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,sunt ista,Cic,"É assim, ou assim é, é como dizes, sim",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s08,8,sunt mihi bis septem nymphæ,Virg,Tenho quatorze nymphas,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s01,1,sunt qui…,Cic. Hor,Há homens ou pessoas que…;,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s01,1,sunt quidam qui…,Cic,há certos homens que…,
capio,lilaLemma:92686,Velez,Velez1744.n0587.e01,Velez1744.n0587.sg01,Velez1744.n0587.sg01.s99,X,superbum totus orbis non capit,,o soberbo naõ cabe em todo o mundo,
legio,lilaLemma:110166,Fonseca,Fonseca1798.n16860.e01,Fonseca1798.n16860.sg01,Fonseca1798.n16860.sg01.s99,X,supplere legiones,Liv,Fazer reclutas de gente,
fero,lilaLemma:103126,Velez,Velez1744.n1337.e01,Velez1744.n1337.sg01,Velez1744.n1337.sg01.s99,X,"susque, deque fero",,,"apud veteres, i, sursùm, an deorsum res feratur, parvi facio"
nouus,lilaLemma:113900,Faria,Faria1994.n20735.e01,Faria1994.n20735.sg01,Faria1994.n20735.sg01.s07,7,"tabulae novae Cíc. Or. 2, 8 4 “novos livros de conta, onde se registravam as dívidas”.",,,
fides,lilaLemma:103260,Velez,Velez1744.n1345.e01,Velez1744.n1345.sg01,Velez1744.n1345.sg01.s99,X,tabularum fides,,a authoridade das escrituras,
ad,lilaLemma:87344,Velez,Velez1744.n0082.e01,Velez1744.n0082.sg01,Velez1744.n0082.sg01.s01,1,taleta ad quindecim coegi,,,"i, circiter"
tamen,lilaLemma:127607,Fonseca,Fonseca1798.n29827.e01,Fonseca1798.n29827.sg01,Fonseca1798.n29827.sg01.s99,X,tamenetsi,Cic,"Bemque, aindaque, postoque",
tam,lilaLemma:127600,Velez,,,Velez1744.n3339.sg01.s01,1,tametsi,Conjunct.,"aidaque, se bem",
etsi,lilaLemma:102562,Velez,,,Velez1744.n3339.sg01.s01,1,tametsi,Conjunct.,"aidaque, se bem",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s13,13,tanta mobilitate sese agunt!,Sall,Tão inconstantes são elles!,
tantus,lilaLemma:127630,Velez,Velez1744.n3346.e01,Velez1744.n3346.sg01,Velez1744.n3346.sg01.s99,X,"tanti aestimo, & c",,"tanto, ou em tanto estimo;",
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s02,2,tanto odio ferebatur in…,Nep,Tão violento era o odio que o levava contra…,
tantus,lilaLemma:127630,Fonseca,Fonseca1798.n29848.e01,Fonseca1798.n29848.sg01,Fonseca1798.n29848.sg01.s99,X,tantum est,Ter,"Tanto, e naõ mais",
tantum,lilaIpoLemma:110679,Velez,,,Velez1744.n3344.sg01.s01,1,tantummodo,,somente,
modo,lilaLemma:113289,Velez,,,Velez1744.n3344.sg01.s01,1,tantummodo,,somente,
tantum,lilaIpoLemma:110679,Velez,,,Velez1744.n3344.sg01.s02,2,tantummodo,"quo utimur eleganter pro non solùm non est, sub. sequente gemino Ut, vel uno solùm","tanto, ou taõ",adverb. Significat etiam Tantùm
modo,lilaLemma:113289,Velez,,,Velez1744.n3344.sg01.s02,2,tantummodo,"quo utimur eleganter pro non solùm non est, sub. sequente gemino Ut, vel uno solùm","tanto, ou taõ",adverb. Significat etiam Tantùm
tantus,lilaLemma:127630,Fonseca,Fonseca1798.n29848.e01,Fonseca1798.n29848.sg01,Fonseca1798.n29848.sg01.s99,X,tantus natu,Cic,Taõ velho,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s07,7,tarda uenit dictis fides,Ov,Levou muito tempo que se desse credito ás suas palavras,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s02,2,te discus agit,Hor,Tu gostas de jogar o disco,
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s02,2,te superesse uelim,Virg,Desejo que me sobrevivas,
uolo,lilaLemma:130745,Saraiva,Saraiva1910.xVolo,Saraiva1910.xVolo.sg01,Saraiva1910.xVolo.sg01.s02,2,te uolo,scil. alloqui. Plaut,Quero fallar-te,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s03,3,tecum habeto,Cic,"Guarda isto para ti, guarda segredo á cerca d’disto, não reveles isto",
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s02,2,tegmen habent capiti…,Virg,Teem por cobertura da cabeça…,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s08,8,temeritas est florentis ætatis,Cic,Da mocidade é própria a temeridade,
tuus,lilaLemma:129328,Faria,Faria1994.n32795.e01,Faria1994.n32795.sg01,Faria1994.n32795.sg01.s06,6,"tempore tuo, occasio tua, ‘ocasião oportuna para ti’ T. Lív. 22, 39, 21.",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,tempus erat quo…,Virg,Era a hora em que…,
ab,lilaLemma:86824,Faria,Faria1994.n00003.e01,Faria1994.n00003.sg01,Faria1994.n00003.sg01.s07,7,"tempus mutus a litteris Cíc. At. 8, 14, J “época silenciosa quanto a cartas”.",,,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s08,8,tempus ueniet quum…,Virg,"Tempo virá, em que…",
teneo,lilaLemma:127822,Velez,Velez1744.n3365.e01,Velez1744.n3365.sg01,Velez1744.n3365.sg01.s02,2,teneo rem,,,
teneo,lilaLemma:127822,Fonseca,Fonseca1798.n29988.e01,Fonseca1798.n29988.sg01,Fonseca1798.n29988.sg01.s99,X,tenere oculos,Cic,Ser agradavel á vista,
teneo,lilaLemma:127822,Velez,Velez1744.n3365.e01,Velez1744.n3365.sg01,Velez1744.n3365.sg01.s99,X,teneri argumentis,,"ser apanhado, ou convencido com argumentos",
teneo,lilaLemma:127822,Velez,Velez1744.n3365.e01,Velez1744.n3365.sg01,Velez1744.n3365.sg01.s02,2,"tenes, quid dicam?",,entendeis o que digo?,
teneo,lilaLemma:127822,Velez,Velez1744.n3365.e01,Velez1744.n3365.sg01,Velez1744.n3365.sg01.s01,1,"tenet me spes, & c",Dicimus eleganter,"espero, tenho esperança, etc",
teneo,lilaLemma:127822,Velez,Velez1744.n3365.e01,Velez1744.n3365.sg01,Velez1744.n3365.sg01.s99,X,tenet omnia limo,,,"i, tegit"
filius,lilaLemma:103307,Velez,Velez1744.n1350.e01,Velez1744.n1350.sg01,Velez1744.n1350.sg01.s99,X,terrae filii,,,"i, obscuro, ignotoque nati genere"
dico,lilaLemma:99302,Velez,Velez1744.n1038.e01,Velez1744.n1038.sg01,Velez1744.n1038.sg01.s99,X,testimonium uel pro testimonio dicere,,"testificar, depor com testemunho",
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s09,9,tibi dico,Ter. Phaed,"Olha, eu aviso-te",
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s09,9,tibi diximus,Ov,"Olha, eu aviso-te",
credo,lilaLemma:96881,Velez,Velez1744.n0891.e01,Velez1744.n0891.sg01,Velez1744.n0891.sg01.s02,2,"tibi me credo, meaque consilia",,,
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s08,8,tibi si uidebitur…,Cic,"Se achares que é bem, se quizeres, se te aprouver",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,tityon cernere erat,Virg,Tityão podia ser visto,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s08,8,tolli uicissim pontus habet,V. Fl,O mar tem que elevar-se alternativamente,
totus,lilaLemma:128484,Faria,Faria1994.n32149.e01,Faria1994.n32149.sg01,Faria1994.n32149.sg01.s01,1,tota res publica Cíc. Mil. 61 ‘a república inteira’.,,,
