lemma,prefix,fullEntry
sequor,Fonseca,"<b>Sequor</b> -<b>eris</b> -<b>cutus</b> -<b>quutus sum</b> <small>l</small> -<b>equi</b>   <p> <b>1</b> &ensp; <small>Ter.</small> &ensp; seguir, ir atraz de outro. <br> <b>2</b> &ensp; <small>Cic.</small> &ensp; seguir-se, ser consequencia. <br> <b>3</b> &ensp; imitar, tomar por modélo. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>sequi aliquem uestigiis &ensp; <small><small>Liv</small></small> &ensp; <small>Seguir alguem passo a passo</small> <br> sequi digitos &ensp; <small><small>Plin</small></small> &ensp; <small>Ser pegajoso, pegar-se aos dedos</small> <br> sequi gratiam alicuius &ensp; <small><small>Caes</small></small> &ensp; <small>Procurar entrar na boa graça de alguem</small> <br> sequi uerbum &ensp; <small><small>Cic</small></small> &ensp; <small>Interpretar litteralmente, tomar huma palavra ao pé da letra</small> </p>"
serperastrum,Fonseca,<b>Serperastrum</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>n.</small>
serpullum,Fonseca,<b>Serpyllum</b> <small>&</small> -<b>i</b> <small>&</small> <br> <small>n.</small>
sestertius,Fonseca,<b>Sestertius</b> -<b>ii</b> <br> <small>m.</small>
saetiger,Fonseca,<b>Setiger</b> -<b>eri</b> <br> <small>m.</small>
sexus,Fonseca,<b>Sexus</b> -<b>us</b> <br> <small>m.</small>
si,Fonseca,"<b>Si</b> <br> <small>conj.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; se. <br> <b>2</b> &ensp; <small>Ter.</small> &ensp; ainda que, posto que. <br> <b>3</b> &ensp; <small>Cic.</small> &ensp; porque. <br> <b>4</b> &ensp; <small>Virg. adv.</small> &ensp; prouvera a Deos que. <br> <b>5</b> &ensp; <small>Ter.</small> &ensp; por ventura. <br> <b>6</b> &ensp; tanto que, depois que. <br> <b>7</b> &ensp; <small>Plaut.</small> &ensp; assim como, como se. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>si ne &ensp; <small><small>Plaut</small></small> &ensp; <small>Se naõ</small> </p>"
sic,Fonseca,"<b>Sic</b> <br> <small>conj.</small> <br> <small>Algumas vezes he adverbio.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; assim, de tal maneira, de sorte, de modo. <br> <b>2</b> &ensp; <small>Plaut.</small> &ensp; taõ, tanto, muito. <br> <b>3</b> &ensp; <small>Cic.</small> &ensp; por tanto. </p>"
sic,Fonseca,<b>Siccine</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Prop.</small> &ensp; assim. </p>
sum,Fonseca,"<b>Siem</b> -<b>es</b> -<b>et</b> <br> <small>Plaut. por Sim, sis, sit.</small>"
si,Fonseca,"<b>Sin</b> <br> <small>conj.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; mas se, porém se. </p>"
sinapi,Fonseca,<b>Sinapi</b> <br> <small>n. indecl.</small>
sine,Fonseca,<b>Sine</b> <br> <small>prep. de ablat.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; sem. </p>
sinistrorsum,Fonseca,<b>Sinistrorsus</b> <br> <small>adv.</small>
siremps,Fonseca,<b>Sirempse</b> <small>l</small> <br> <small>He palavra composta de similis re ipsa.</small>
sitarchia,Fonseca,<b>Sitarcia</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
socer,Fonseca,<b>Socerus</b> -<b>i</b> <br> <small>m.</small>
salpuga,Fonseca,<b>Solipunga</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
somnurnus,Fonseca,<b>Somnurnus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
spatha,Fonseca,<b>Spathe</b> -<b>es</b> <br> <small>f.</small>
speculatus,Fonseca,<b>Speculatus</b> -<b>a</b> -<b>um</b> <br> <small>act. Vell. Pat. pass. Auct. vitae Hor. part. de Speculor</small>
speratus,Fonseca,<b>Speratus</b> -<b>i</b> <br> <small>m.</small>
speres,Fonseca,<b>Speris</b> <small>l</small> -<b>is</b> <small>l</small> <br> <small>f.</small>
stacta,Fonseca,<b>Stacte</b> <small>l</small> -<b>es</b> <small>l</small> <br> <small>f.</small>
statim,Fonseca,<b>Statim</b> <br> <small>adv.</small>
strategema,Fonseca,<b>Strategema</b> <small>l</small> -<b>atis</b> <small>l</small> <br> <small>n.</small>
strigilium,Fonseca,<b>Strigillium</b> <small>l</small> -<b>ii</b> <small>l</small> <br> <small>n.</small>
strumea,Fonseca,<b>Strumia</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
stylobates,Fonseca,<b>Stylobates</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>m.</small>
subsolanus,Fonseca,<b>Subsolanus</b> -<b>i</b> <br> <small>m.</small>
subuulsus,Fonseca,<b>Subvolsus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
sudes,Fonseca,<b>Sudes</b> -<b>is</b> <br> <small>f.</small>
suffoco,Fonseca,<b>Suffoco</b> -<b>as</b> -<b>avi</b> -<b>atum</b> -<b>are</b>
sui,Fonseca,"<b>Sui</b> <b>sibi</b> <b>se</b> <br> <small>pronome da terceira pessoa no sing., e no plur.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; de si, para si, se, & c. </p>"
sulpur,Fonseca,<b>Sulphur</b> <small>l</small> -<b>uris</b> <small>l</small> <br> <small>n.</small>
sum,Fonseca,"<b>Sum</b> -<b>es</b> -<b>fui</b> -<b>esse</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; ser, estar, ser tido, ser estimado, valer, pertencer, causar, & c. </p>"
sumptus,Fonseca,<b>sumtus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
sumptus3,Fonseca,<b>sumtus</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>m.</small>
sumptus2,Fonseca,<b>sumtus</b> <small>l</small> -<b>us</b> <small>l</small> <br> <small>m.</small>
super,Fonseca,<b>Super</b> -<b>era</b> -<b>erum</b> <br> <small>Cat.</small> <br> <small>v. Superus.</small>
super,Fonseca,"<b>Superus</b> -<b>era</b> -<b>erum</b> -<b>perior</b> -<b>premus</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; de sima, da parte de sima. </p>"
surgo,Fonseca,<b>Surrigo</b> <br> <small>v. Subrigo.</small>
suus,Fonseca,<b>Suus</b> -<b>a</b> -<b>um</b>
tam,Fonseca,"<b>Tam</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; taõ, tanto, assim. </p>"
tamen,Fonseca,"<b>Tamen</b> <br> <small>conj.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; com tudo, mas, porém, todavia. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>tamenetsi &ensp; <small><small>Cic</small></small> &ensp; <small>Bemque, aindaque, postoque</small> </p>"
tantus,Fonseca,"<b>Tantus</b> -<b>a</b> -<b>um</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; tanto, taõ grande. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>in tantum &ensp; <small><small>Virg</small></small> &ensp; <small>De tal sorte</small> <br> tantum est &ensp; <small><small>Ter</small></small> &ensp; <small>Tanto, e naõ mais</small> <br> tantus natu &ensp; <small><small>Cic</small></small> &ensp; <small>Taõ velho</small> </p>"
tarmes,Fonseca,<b>Tarmis</b> <small>l</small> -<b>itis</b> <small>l</small> <br> <small>m.</small>
taura,Fonseca,<b>Taurea</b> -<b>ae</b> <br> <small>f.</small>
tegimen,Fonseca,<b>Tegmen</b> -<b>inis</b> <br> <small>n.</small>
tempus,Fonseca,"<b>Tempus</b> -<b>oris</b> <br> <small>n.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; tempo. <br> <b>2</b> &ensp; parte do anno, ou do dia. <br> <b>3</b> &ensp; <small>Varr.</small> &ensp; clima. <br> <b>4</b> &ensp; <small>Cic.</small> &ensp; occasiaõ, opportunidade de tempo. <br> <b>5</b> &ensp; <small>Varr.</small> &ensp; tempo entre os Grammaticos. <br> <b>6</b> &ensp; <small>Cic.</small> &ensp; quantidade de syllaba longa, ou breve. </p>"
teneo,Fonseca,"<b>Teneo</b> -<b>es</b> -<b>enui</b> -<b>entum</b> -<b>ere</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; ter, possuir. <br> <b>2</b> &ensp; <small>Liv.</small> &ensp; habitar. <br> <b>3</b> &ensp; <small>Cic.</small> &ensp; deter, demorar. <br> <b>4</b> &ensp; <small>Cic.</small> &ensp; guardar, defender. <br> <b>5</b> &ensp; <small>Virg.</small> &ensp; encobrir. <br> <b>6</b> &ensp; <small>Ter.</small> &ensp; conceber, entender, comprehender, perceber. <br> <b>7</b> &ensp; <small>Cic.</small> &ensp; saber. <br> <b>8</b> &ensp; <small>Virg.</small> &ensp; lembrar-se, recordar-se. <br> <b>9</b> &ensp; <small>Cic.</small> &ensp; reprimir, refrear. <br> <b>10</b> &ensp; <small>Cic.</small> &ensp; obrigar. <br> <b>11</b> &ensp; <small>Cic.</small> &ensp; convencer. <br> <b>12</b> &ensp; <small>Caes.</small> &ensp; durar, conservar-se. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>incendium per duas noctes ac diem unum tenuit &ensp; <small><small>Caes</small></small> &ensp; <small>Durou o incendio duas noites, e hum dia</small> <br> tenere oculos &ensp; <small><small>Cic</small></small> &ensp; <small>Ser agradavel á vista</small> </p>"
terra,Fonseca,"<b>Terra</b> -<b>ae</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; terra. <br> <b>2</b> &ensp; paiz, regiaõ, provincia. </p>"
tripudium,Fonseca,<b>Terripudium</b> <br> <small>v. Tripudium.</small>
testudinatus,Fonseca,<b>Testudinatus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
tetrarches,Fonseca,<b>Tetrarches</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>m.</small>
tamnus,Fonseca,<b>Thannus</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>m.</small>
thlaspi,Fonseca,<b>Thlaspi</b> <small>&</small> <br> <small>n. indecl.</small>
tippula,Fonseca,<b>Tipula</b> <small>&</small> -<b>ae</b> <small>&</small> <br> <small>f.</small>
tollo,Fonseca,<b>Tollo</b> -<b>is</b> -<b>sustuli</b> -<b>sublatum</b> <b>tollere</b>
tomix,Fonseca,<b>Tomix</b> <small>l</small> -<b>icis</b> <small>l</small> <br> <small>f.</small>
tono,Fonseca,"<b>Tono</b> -<b>is</b> -<b>ere</b> <br> <small>Varr. apud Non.</small> <br> <small>v. Tono, as.</small>"
topiarius,Fonseca,<b>Topiarius</b> -<b>ii</b> <br> <small>m.</small>
toral,Fonseca,<b>Torale</b> <small>l</small> -<b>is</b> <small>l</small> <br> <small>n.</small>
torques,Fonseca,<b>Torquis</b> <small>&</small> -<b>is</b> <small>&</small> <br> <small>m. Cic. f. Prop.</small>
totus,Fonseca,"<b>Totus</b> -<b>a</b> -<b>um</b> -<b>tius</b> <small>gen</small> <b>toti</b> <small>l. gen</small> -<b>ae</b> <small>gen</small> <b>toti</b> <small>gen</small> <b>toti</b> <small>dat</small> <b>toto</b> <small>l. dat</small> <b>totae</b> <small>dat</small> <b>toto</b> <small>dat</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; todo, inteiro, total. </p>"
trabs,Fonseca,<b>Trabs</b> -<b>abis</b> <br> <small>f.</small>
tracta,Fonseca,<b>Tracta</b> -<b>orum</b> <br> <small>n. plur.</small>
tragicus,Fonseca,<b>Tragicus</b> -<b>i</b> <br> <small>m.</small>
tragus,Fonseca,<b>Tragus</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>m.</small>
tributus2,Fonseca,<b>Tributus</b> -<b>a</b> -<b>um</b> <br> <small>Cic. part. de Tribuo.</small>
tricliniarches,Fonseca,<b>Tricliniarcha</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>m.</small>
tridens,Fonseca,<b>Tridens</b> -<b>entis</b> <br> <small>m.</small>
tropaeum,Fonseca,<b>Trophaeum</b> <small>l</small> -<b>i</b> <small>l</small> <br> <small>n.</small>
tu,Fonseca,<b>Tu</b> <b>tui</b> <b>tibi</b> -<b>te</b> <br> <small>pron. com. gen.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; tu. </p>
tuber2,Fonseca,<b>Tuber</b> -<b>eris</b> <br> <small>m.</small>
tum,Fonseca,"<b>Tum</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; entaõ, além disto, de mais disto. <br> <b>2</b> &ensp; depois. <br> <b>3</b> &ensp; finalmente, tanto assim. </p>"
tum,Fonseca,<b>Tum</b> <br> <small>conj.</small>
tu,Fonseca,<b>Tute</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; tu mesmo. </p>
tuus,Fonseca,"<b>Tuus</b> -<b>a</b> -<b>um</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; teu. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>tuum est &ensp; <small><small>Ter</small></small> &ensp; <small>Pertence-te, he tua obrigaçaõ</small> <br> tuum est &ensp; <small><small>Plaut</small></small> &ensp; <small>He teu costume</small> </p>"
ubi,Fonseca,"<b>Ubi</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; onde? em que lugar? <br> <b>2</b> &ensp; onde, naquelle lugar que. <br> <b>3</b> &ensp; depois que. <br> <b>4</b> &ensp; quando, tanto que. </p>"
ullus,Fonseca,<b>Ullus</b> -<b>a</b> -<b>um</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; algum. </p>
unctorius,Fonseca,<b>Unctuarius</b> -<b>a</b> -<b>um</b>
undetricesimus,Fonseca,<b>Undetrigesimus</b> -<b>a</b> -<b>um</b>
undeuicensimus,Fonseca,<b>Undevigesimus</b> -<b>a</b> -<b>um</b>
unus,Fonseca,"<b>Unus</b> -<b>a</b> -<b>um</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; hum só, unico. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>ad unum &ensp; <small><small>Cic</small></small> &ensp; <small>Geralmente, sem escapar hum só</small> <br> ex unis geminas mihi facies nuptias &ensp; <small><small>Ter</small></small> &ensp; <small>Tu me farás casar duas vezes em vez de huma</small> <br> in unum &ensp; <small><small>sc. locum. Sall</small></small> &ensp; <small>Para hum só lugar</small> <br> unus & alter &ensp; <small><small>Cic</small></small> &ensp; <small>Dois</small> </p>"
urbs,Fonseca,<b>Urbs</b> -<b>bis</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; cidade. <br> <b>2</b> &ensp; <small>Hor.</small> &ensp; cidade de Roma. </p>
ut2,Fonseca,"<b>Ut</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; assim como, como. <br> <b>2</b> &ensp; da maneira que, de que modo. <br> <b>3</b> &ensp; segundo, conforme. <br> <b>4</b> &ensp; porque. <br> <b>5</b> &ensp; tanto que, despois que, logo que. <br> <b>6</b> &ensp; que. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>ut mea memoria est &ensp; <small><small>Cic</small></small> &ensp; <small>Segundo me lembro</small> <br> ut plurimum &ensp; <small><small>Cic</small></small> &ensp; <small>Quando muito, ao mais</small> <br> ut uere dicam &ensp; <small><small>Cic</small></small> &ensp; <small>A dizer a verdade</small> </p>"
ut,Fonseca,"<b>Ut</b> <br> <small>Conj.</small>   <p> <b>1</b> &ensp; que, para que, para que naõ. <br> <b>2</b> &ensp; com tanto que. <br> <b>3</b> &ensp; como se. </p>"
ut2,Fonseca,<b>Uti</b> <br> <small>conj.</small>   <p> <b>1</b> &ensp; <small>Plaut.</small> &ensp; como. </p>
ut,Fonseca,<b>Uti</b> <br> <small>conj.</small>   <p> <b>2</b> &ensp; <small>Cic.</small> &ensp; para que. </p>
uafritia,Fonseca,<b>Vafritia</b> <small>l</small> -<b>ae</b> <small>l</small> <br> <small>f.</small>
uah,Fonseca,<b>Vaha</b>
ualde,Fonseca,<b>Valdius</b> <br> <small>comp.</small>
ualles,Fonseca,<b>Vallis</b> -<b>is</b> <br> <small>f.</small>
ualuolus,Fonseca,<b>Valvulus</b> <small>&</small> -<b>i</b> <small>&</small> <br> <small>m.</small>
uaporifer,Fonseca,<b>Vaporiferus</b> <small>l</small> -<b>a</b> <small>l</small> -<b>um</b>
uel,Fonseca,"<b>Vel</b> <br> <small>conj.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; ou, ao menos. <br> <b>2</b> &ensp; ainda, tambem. <br> <b>3</b> &ensp; <small>Ter.</small> &ensp; assim como. <br> <b>4</b> &ensp; <small>Quinct.</small> &ensp; por ventura. </p>"
uelut,Fonseca,<b>Veluti</b> <br> <small>adv.</small>
uenalicius,Fonseca,<b>Venalitius</b> -<b>ii</b> <br> <small>m.</small>
uenio,Fonseca,"<b>Venio</b> -<b>is</b> -<b>eni</b> -<b>entum</b> -<b>ire</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; vir, chegar. <br> <b>2</b> &ensp; ser trazido, ser levado. <br> <b>3</b> &ensp; acontecer, succeder. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>haereditas mihi uenit a patre &ensp; <small><small>Cic</small></small> &ensp; <small>Tive huma herança de meu pai</small> <br> uenire ad manus &ensp; <small><small>Cic</small></small> &ensp; <small>Brigar, vir ás mãos</small> <br> uenire in confessum &ensp; <small><small>Plin. Jun</small></small> &ensp; <small>Ser evidente</small> <br> uenire in crimen &ensp; <small><small>Ter</small></small> &ensp; <small>Ser culpado</small> <br> uenire in discrimen existimationis &ensp; <small><small>Cic</small></small> &ensp; <small>Arriscar a reputaçaõ</small> <br> uenire in sermonem &ensp; <small><small>Cic</small></small> &ensp; <small>Dar que fallar de si. Póde-se explicar de outros modos segundo os subst. á que se ajunta</small> <br> uenire in uitam &ensp; <small><small>Cic</small></small> &ensp; <small>Nascer</small> </p>"
uentriosus,Fonseca,<b>Ventrosus</b> -<b>a</b> -<b>um</b>
uepris,Fonseca,<b>Vepres</b> -<b>ium</b> <br> <small>plur. m. Virg. f. Lucr. l. 4. 60.</small>
uerbum,Fonseca,"<b>Verbum</b> -<b>i</b> <br> <small>n.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; palavra, dito, termo. <br> <b>2</b> &ensp; <small>Ter.</small> &ensp; proverbio, sentença. <br> <b>3</b> &ensp; <small>Quinct.</small> &ensp; verbo. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>bona uerba quaeso &ensp; <small><small>Ter</small></small> &ensp; <small>Peço-vos que naõ vos agasteis, fallai com brandura por vida vossa, & c</small> <br> dare plura mandata uerbo, quam scripto &ensp; <small><small>Cic</small></small> &ensp; <small>Recommendar mais cousas de viva voz, do que por escrito</small> <br> meis uerbis &ensp; <small><small>Cic</small></small> &ensp; <small>Da minha parte, em meu nome</small> <br> uerba dare &ensp; <small><small>Cic</small></small> &ensp; <small>Enganar</small> <br> uerba facere &ensp; <small><small>Cic</small></small> &ensp; <small>Fallar</small> <br> uerba ultro citroque habere &ensp; <small><small>Cic</small></small> &ensp; <small>Conversar, fallar alternadamente</small> <br> uerbum pro uerbo reddere &ensp; <small><small>Cic</small></small> &ensp; <small>Traduzir palavra por palavra</small> <br> uerbum uerbo reddere &ensp; <small><small>Hor</small></small> &ensp; <small>Traduzir palavra por palavra</small> <br> uno uerbo &ensp; <small><small>Cat</small></small> &ensp; <small>N' uma palavra, por conclusaõ</small> </p>"
uero,Fonseca,"<b>Vero</b> <br> <small>adv.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; certamente, na verdade. </p>"
uero,Fonseca,<b>Vero</b> <br> <small>conj.</small>
uesper,Fonseca,<b>Vesper</b> -<b>era</b> -<b>erum</b>
uester,Fonseca,<b>Vester</b> -<b>tra</b> -<b>trum</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; vosso. </p>
uetustesco,Fonseca,<b>Vetustisco</b> -<b>is</b> -<b>scere</b>
uibex,Fonseca,<b>Vibix</b> <small>l</small> -<b>icis</b> <small>l</small> <br> <small>f.</small>
uictrix,Fonseca,<b>Victrix</b> -<b>icis</b> <br> <small>adject.</small>
uideo,Fonseca,"<b>Video</b> -<b>es</b> -<b>idi</b> -<b>isum</b> -<b>ere</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; ver. <br> <b>2</b> &ensp; examinar, considerar, ponderar, reflectir. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>uide me &ensp; <small><small>Ter</small></small> &ensp; <small>Confia-te em mim</small> <br> uide quid agas &ensp; <small><small>Ter</small></small> &ensp; <small>Vê o que fazes, repara em que te mettes</small> <br> uidebis sub pedibus mugire solum &ensp; <small><small>Virg</small></small> &ensp; <small>Sentirás soar o chaõ debaixo dos pés</small> <br> uidere diem &ensp; <small><small>Ovid</small></small> &ensp; <small>Viver</small> </p>"
uideo,Fonseca,<b>Videor</b> -<b>eris</b> -<b>isus sum</b> -<b>eri</b>
uideo,Fonseca,<b>Videor</b> -<b>eris</b> -<b>isus sum</b> -<b>eri</b>
uinco,Fonseca,"<b>Vinco</b> -<b>is</b> -<b>ici</b> -<b>ictum</b> -<b>ere</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; vencer, ser vencedor, prevalecer. <br> <b>2</b> &ensp; alcançar, obter. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>uincere expectationem &ensp; <small><small>Cic</small></small> &ensp; <small>Fazer mais, do que se esperava</small> <br> uincere sponsionem &ensp; <small><small>Cic</small></small> &ensp; <small>Ganhar a aposta</small> </p>"
uindico,Fonseca,<b>Vindico</b> -<b>is</b> -<b>ere</b>
uir,Fonseca,<b>Vir</b> <b>viri</b> <br> <small>m.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; homem. <br> <b>2</b> &ensp; homem casado. <br> <b>3</b> &ensp; macho entre os animaes. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>uir gregis &ensp; <small><small>Virg</small></small> &ensp; <small>Bode</small> </p>
uirtus,Fonseca,"<b>Virtus</b> -<b>utis</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; virtude. <br> <b>2</b> &ensp; fortaleza, valentia. <br> <b>3</b> &ensp; propriedade, perfeiçaõ do homem tanto no corpo, como no animo. </p>"
uis,Fonseca,"<b>Vis</b> <small>gen</small> <b>vis</b> <small>accus</small> <b>vim</b> <small>ablat</small> <b>vi</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; força, vigor. <br> <b>2</b> &ensp; violencia. <br> <b>3</b> &ensp; virtude, propriedade. <br> <b>4</b> &ensp; autoridade, credito, poder. <br> <b>5</b> &ensp; abundancia, quantidade, multidaõ. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>inferre uim uitae suae &ensp; <small><small>Vell Pat</small></small> &ensp; <small>Matar-se por suas proprias mãos</small> </p>"
uita,Fonseca,"<b>Vita</b> -<b>ae</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; vida. <br> <b>2</b> &ensp; <small>Virg.</small> &ensp; alma. <br> <b>3</b> &ensp; <small>Plaut.</small> &ensp; alimento, sustento. <br> <b>4</b> &ensp; <small>Cic.</small> &ensp; modo de vida. <br> <b>5</b> &ensp; <small>Ter.</small> &ensp; procedimento, costumes. </p>"
uiuo,Fonseca,"<b>Vivo</b> -<b>is</b> -<b>ixi</b> -<b>ictum</b> -<b>ere</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; viver. <br> <b>2</b> &ensp; passar a vida. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>ita uitam &ensp; <small><small>Cic</small></small> &ensp; <small>Assim eu viva, por minha vida</small> <br> uiuere in diem &ensp; <small><small>Cic</small></small> &ensp; <small>Viver em passatempos, sem se lembrar do futuro</small> </p>"
uoco,Fonseca,"<b>Voco</b> -<b>as</b> -<b>avi</b> -<b>atum</b> -<b>are</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; chamar. <br> <b>2</b> &ensp; nomear, pôr hum nome. <br> <b>3</b> &ensp; <small>Virg.</small> &ensp; invocar. <br> <b>4</b> &ensp; <small>Tac.</small> &ensp; provocar, desafiar. <br> <b>5</b> &ensp; <small>Cic.</small> &ensp; attrahir, convidar. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>uocare a maestitia &ensp; <small><small>Cic</small></small> &ensp; <small>Procurar que alguem se alegre</small> <br> uocare ad computationem &ensp; <small><small>Plin. Jun</small></small> &ensp; <small>Fazer, dar contas a alguem</small> <br> uocare aliquem ad calculos &ensp; <small><small>Cic</small></small> &ensp; <small>Fazer, dar contas a alguem</small> <br> uocare in inuidiam &ensp; <small><small>Cic</small></small> &ensp; <small>Excitar a inveja contra alguem</small> <br> uocare in partem alicuius rei &ensp; <small><small>Virg</small></small> &ensp; <small>Fazer alguem participante de alguma cousa</small> <br> uocare in suspicionem &ensp; <small><small>Cic</small></small> &ensp; <small>Metter em suspeita</small> </p>"
uolo,Fonseca,"<b>Volo</b> <b>vis</b> <b>volui</b> <b>velle</b>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; querer, desejar. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>quid istud sibi uult? &ensp; <small><small>Ter</small></small> &ensp; <small>Que quer dizer isto</small> <br> uelint, nolint &ensp; <small><small>Cic</small></small> &ensp; <small>Queiraõ, ou naõ queiraõ</small> <br> uolo te paucis &ensp; <small><small>Ter</small></small> &ensp; <small>Quero-te dar huma palavra</small> <br> uolo te tribus uerbis &ensp; <small><small>Plaut</small></small> &ensp; <small>Quero-te dar huma palavra</small> </p>"
uolup,Fonseca,<b>Volupe</b> <br> <small>n. indecl.</small>
uos,Fonseca,<b>Vos</b> <b>Vestrum</b> <small>gen</small> <b>Vestri</b> <small>l. gen</small> <b>Vobis</b> <small>dat</small> <br> <small>plur.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; vós. </p>
uester,Fonseca,<b>Voster</b> -<b>tra</b> -<b>trum</b>   <p> <b>1</b> &ensp; <small>Plaut.</small> &ensp; vosso. </p>
uox,Fonseca,"<b>Vox</b> -<b>ocis</b> <br> <small>f.</small>   <p> <b>1</b> &ensp; <small>Cic.</small> &ensp; voz. <br> <b>2</b> &ensp; <small>Virg.</small> &ensp; som de qualquer cousa. <br> <b>3</b> &ensp; <small>Cic.</small> &ensp; palavra, dito. <br> <b>4</b> &ensp; <small>Hor.</small> &ensp; oraçaõ, discurso. </p>   <p><small>[EXEMPLOS]</small><br> <br><b>X</b><br>haec una uox omnium est &ensp; <small><small>Cic</small></small> &ensp; <small>He fama publica, todos assim o dizem a huma voz</small> <br> uocem aduersus pericula poscere &ensp; <small><small>Tac</small></small> &ensp; <small>Requerer defensa contra os perigos</small> </p>"
hic,Fonseca,<small>ablat. Plaut. por His</small> <b>Hibus</b>
is,Fonseca,<small>ablat. Plaut. por Iis</small> <b>Ibus</b>
ego,Fonseca,<small>accus. e ablat. de Ego</small> <b>Me</b>
ego,Fonseca,<small>accus. Virg. por Me ipsum</small> <b>Memet</b>
habeo,Fonseca,<small>apud Cic. por Habeat</small> <b>Habessit</b>
