lemma,prefix,fullEntry
uis,Faria,<b>vīrēs</b> <b>-ĭum</b> <br> <small>pl. de vis.</small> <br> <small></small>
uirtus,Faria,"<b>virtūs</b> <b>-tūtis</b> <br> <small>subs. f.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. etimológico</small> &ensp; Força própria do vir, vigor &ensp; <small>Verg. En. 2 390.</small> <br> <b>2</b> &ensp; <small>II-Sent. próprio</small> &ensp; Valor, coragem &ensp; <small>Cés. B. Gal. 1, 1, 4.</small> <br> <b>3</b> &ensp; <small>II-Sent. próprio</small> &ensp; Energia, qualidades viris, vigor, mérito &ensp; <small>Cíc. Phil. 5, 1.</small> <br> <b>4</b> &ensp; <small>III-Sent moral:</small> &ensp; Virtude amor e prática do bem, mérito &ensp; <small>Cíc. Fin. 5, 38.</small> <br> <b>5</b> &ensp; <small>III-Daí:</small> &ensp; O mérito, o valor de alguma coisa ou alguém, as qualidades &ensp; <small>Cíc. Verr. 5, 181.</small> <br> <b>6</b> &ensp; <small>III-Daí:</small> &ensp; Virtude, perfeição moral &ensp; <small>Cíc. Lae. 20.</small> <br> <b>7</b> &ensp; <small>III-Daí:</small> &ensp; A Virtude &ensp; <small>deusa dos Romanos Cíc. Nat. 2. 61.</small> <br> <b>8</b> &ensp; <small>IV-Sent figurado:</small> &ensp; Mérito, valor &ensp; <small>Cíc. Leg. 1, 45.</small> </p>"
uita,Faria,"<b>vīta</b> <b>-ae</b> <br> <small>subs. f.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Vida &ensp; <small>em oposição a mors Tác. An. 2, 88.</small> <br> <b>2</b> &ensp; <small>II-Sent figurado</small> &ensp; Maneira de viver, subsistência, recursos &ensp; <small>Plaut. Trin. 477.</small> <br> <b>3</b> &ensp; <small>II-Sent figurado</small> &ensp; A vida, realidade &ensp; <small>Cíc. Tusc. 4, 45.</small> <br> <b>4</b> &ensp; <small>II-Sent figurado</small> &ensp; Pessoa querida, objeto querido &ensp; <small>Cíc. Fam. 14, 2, 3.</small> <br> <b>5</b> &ensp; <small>II-Sent figurado</small> &ensp; A vida, a humanidade &ensp; <small>Tib. 2, 1, 37.</small> <br> <b>6</b> &ensp; <small>II-Sent figurado</small> &ensp; Modo de vida, condição, estado, vida &ensp; <small>Cíc. Amer. 48.</small> <br> <b>7</b> &ensp; <small>II-Sent figurado</small> &ensp; Vida, biografia, história &ensp; <small>C. Nep. pref. 8.</small> <br> <b>8</b> &ensp; <small>II-Sent figurado</small> &ensp; Almas, sombras &ensp; <small>dos mortos Verg. En. 6, 292.</small> </p>"
uiuo,Faria,"<b>vīvō</b> <b>-is</b> <b>-ĕre</b> <b>vīxī, vīctum</b> <br> <small>v. intr.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Viver, ter vida, existir &ensp; <small>Cíc. Sest. 108; Cíc. C. M. 24; Cíc. Of. 3, 8; Cíc. Verr. 2, 118; Cíc. Cat. 1, 2.</small> <br> <b>2</b> &ensp; <small>II-Daí</small> &ensp; Passar a vida, morar, residir &ensp; <small>Cíc. Amer. 39.</small> <br> <b>3</b> &ensp; <small>II-Donde:</small> &ensp; Viver de, alimentar-se de &ensp; <small>Cés. B. Gal. 4, 1,8; T. Lív. 27, 12, 5; Plaut. Mil. 706.</small> <br> <b>4</b> &ensp; <small>II-Donde:</small> &ensp; Viver, durar, subsistir, conservar-se &ensp; <small>Cíc. Lae. 102; Verg. En. 4, 67.</small> <br> <b>5</b> &ensp; <small>II-Loc.:</small> &ensp; <small></small> <br> <b>6</b> &ensp; <small>II-Loc.:</small> &ensp; <small></small> <br> <b>7</b> &ensp; <small>II-Loc.:</small> &ensp; <small></small> <br> <b>8</b> &ensp; <small>II-Loc.:</small> &ensp; <small></small> <br> <b>9</b> &ensp; <small>II-Loc.:</small> &ensp; <small></small> <br> <b>10</b> &ensp; <small>II-Loc.:</small> &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>5</b><br>Ita vivam Cíc. Fam. 2, 13, 3 «pela minha vida»; <br> <br><b>6</b><br>Ne vivam, si scio Cíc. At. 4, 16, 8 «morto seja eu, se sei»; <br> <br><b>7</b><br>Si vivo Plaut. Aul. 555 ‘se eu viver’ i. e., ‘se os deuses me derem vida’; <br> <br><b>8</b><br>Vive valeque Hor. Sát. 2, 5, 110 ‘goza a vida e passa bem’; <br> <br><b>9</b><br>Vivite, silvae Verg. Buc. 8, 58 «adeus, florestas»; <br> <br><b>10</b><br>Vixit plaut. Most. 1.002 ‘viveu’ i. e., ‘seus dias estão terminados’. </p>"
uiuo,Faria,"<b>vīxet</b> <br> <small>= vīxīsset, mais-que-perfeito do subj. de vīvo Verg. En. 11, 118.</small> <br> <small></small>"
uiuo,Faria,<b>vīxī</b> <br> <small>perf. de vivēsco e de vīvo.</small> <br> <small></small>
uos,Faria,<b>vōbis</b> <br> <small>dat. abl. de vōs.</small> <br> <small></small>
uos,Faria,<b>vōbīscum</b> <br> <small></small> <br> <small>v. vós.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Convosco. &ensp; <small></small> </p>
uox,Faria,<b>vōcis</b> <br> <small>gen. de vōx.</small> <br> <small></small>
uoco,Faria,"<b>vocō</b> <b>-ās</b> <b>-āre</b> <b>-āvī, -ātum</b> <br> <small>v. tr.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Chamar, mandar vir &ensp; <small>Cés. B. Gal. 1, 20. 6; Verg. En. 7. 614.</small> <br> <b>2</b> &ensp; <small>I-Daí:</small> &ensp; Convocar &ensp; <small>T. Lív. 23. 32,3; Cíc. Ac. 2. 144.</small> <br> <b>3</b> &ensp; <small>I-Donde:</small> &ensp; Nomear, pronunciar o nome de alguém, designar &ensp; <small>Cíc. Leg. 1, 22; Cíc. Val. 29; Verg. En. 6, 247; Verg. G: 1. 157.</small> <br> <b>4</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Convidar &ensp; <small>Cic. Mur. 72; Cíc. Mur. 71.</small> <br> <b>5</b> &ensp; <small>II-Donde:</small> &ensp; Exortar, incitar &ensp; <small>Cíc. At. 3. 15. 6.</small> <br> <b>6</b> &ensp; <small>II-Na língua jurídica:</small> &ensp; Intimar, citar, fazer vir, processar &ensp; <small>Cíc. Quinct. 61; Cíc. Verr. 2, 34.</small> <br> <b>7</b> &ensp; <small>II-Na língua militar:</small> &ensp; Provocar &ensp; <small>Cés. B. Gal. 5. 43. 6; Tác. Germ. 14.</small> <br> <b>8</b> &ensp; <small>II-Na língua militar:</small> &ensp; Causar, suscitar &ensp; <small>Cíc. At. 3, 7. 2; Cíc. Verr. 5. 10.</small> <br> <b>9</b> &ensp; <small>II-Na língua militar:</small> &ensp; Destinar a, levar a &ensp; <small>Cíc. Cal. 1. 12.</small> </p>"
uolo,Faria,"<b>volt</b> <br> <small>= vult, 3ª pess. sing. do ind. pres. de volo 2 Cíc. Rep. 3. 45.</small> <br> <small></small>"
uolo,Faria,<b>volŭī</b> <br> <small>perf. de volo 2.</small> <br> <small></small>
uos,Faria,"<b>vōs</b> <b>vēstrī e vēstrūm, vōbīs</b> <br> <small>pron. pess.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Vós &ensp; <small>Cíc. Phil. 4. 4.</small> <br> <b>2</b> &ensp; <small>Vobiscum Cíc. Rep., 1, 70</small> &ensp; “convosco”. &ensp; <small></small> </p>"
uos,Faria,<b>vōsmet</b> <br> <small>pron. pess. forma reforçada de vos</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Vós mesmos &ensp; <small>Cíc. Cael. 43.</small> </p>
uos,Faria,<b>vōspte</b> <br> <small>= vōsmet.</small> <br> <small></small>
uester,Faria,<b>voster</b> <br> <small></small> <br> <small>v. vester.</small>
uox,Faria,"<b>vōx</b> <b>vōcis</b> <br> <small>subs. f.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Voz &ensp; <small>Cíc. C. M. 14.</small> <br> <b>2</b> &ensp; <small>I-No pl.</small> &ensp; Sons emitidos pela voz, notas, tons, sons articulados, palavras, ditos, opiniões &ensp; <small>Cés. B. Gal. 1, 39, 1.</small> <br> <b>3</b> &ensp; <small>I-Daí, no sing.:</small> &ensp; Palavra, linguagem, palavra, termo, vocábulo &ensp; <small>Cíc. Lae. 37.</small> <br> <b>4</b> &ensp; <small>II-Sents. diversos:</small> &ensp; Voz modificada pelo canto, canto, voz dos animais, som dos instrumentos, ruído, murmúrio &ensp; <small>Cíc. De Or. 3, 1, 97.</small> <br> <b>5</b> &ensp; <small>III-Sent. figurado:</small> &ensp; Voz &ensp; <small>Cíc. Scaur. 16.</small> <br> <b>6</b> &ensp; <small>III-Sent. figurado:</small> &ensp; Palavra = língua, linguagem &ensp; <small>Hor. O. 1, 10, 3.</small> </p>"
uolo,Faria,<b>vult</b> <br> <b>volt</b> <br> <small>3ª pess. sing. do ind. pres. de volo 2.</small> <br> <small></small>
uolo,Faria,<b>vultis</b> <br> <small>2ª pess. pl. do ind. pres. de volo 2.</small> <br> <small></small>
qui,Faria,<small>1</small> <b>cūjus</b> <br> <small>gen. de qui e quis.</small> <br> <small></small>
cum2,Faria,"<small>1</small> <b>cum</b> <br> <small>prep. abl.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Com, em companhia de, juntamente com &ensp; <small>ideia de companhia Cíc. At. 8, 2, 3.</small> <br> <b>2</b> &ensp; <small></small> &ensp; Com, logo que &ensp; <small>indicando simultaneidade no tempo:</small> <br> <b>3</b> &ensp; <small></small> &ensp; Com &ensp; <small>ideia de modo ou maneira de ser, qualificado:</small> <br> <b>4</b> &ensp; <small></small> &ensp; Com &ensp; <small>ideia de instrumento:</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>2</b><br>cum prima luce Cíc. At. 4, 3, 4 “ao raiar do dia, logo que amanhece”: exit cum nuntio Cés. B. Gal. 5, 46, 3 «sai logo que recebe a notícia”. <br> <br><b>3</b><br>magno cum lucto Cíc. Verr. 4, 76 “com grande dor”. <br> <br><b>4</b><br>cum lingua lingere Catul. 98, 3 “lamber com a língua”. </p>"
do,Faria,<small>1</small> <b>dĕdi</b> <br> <small>perf. de dō.</small> <br> <small></small>
dies,Faria,"<small>1</small> <b>diēs</b> <b>-ēī</b> <br> <small>subs. m. e f. no pl. quase sempre m.</small> <br> <small>Obs.: o gênero masculino, que é muito mais frequente no pl., também predomina no sing. Gen. arc. dies Lucr. 4, 1.083; dii Verg. En. 1,636; Cíc. Rosc. 131; die Verg. G. 1, 208. Dat. die A. Gel. 9,14,21.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Dia em oposição à noite, espaço de tempo desde o nascer atá ao pôr do sol &ensp; <small>T. Lív. 22, 1,20; Ov. Met. 13, 677.</small> <br> <b>2</b> &ensp; <small>I-Sent. próprio</small> &ensp; Dia &ensp; <small>espaço de 24 horas. de meia-noite a meia-noite Cés. B. Gal. 1, 16,4.</small> <br> <b>3</b> &ensp; <small>II-Daí:</small> &ensp; Dia unidade de tempo, ocasião, data fixada &ensp; <small>Cés. B. Gal. 1, 42, 3.</small> <br> <b>4</b> &ensp; <small>II-Daí:</small> &ensp; Duração, sucessão do tempo, tempo, demora &ensp; <small>Cés. B. Gal. 1, 7, 6.</small> <br> <b>5</b> &ensp; <small>II-Daí:</small> &ensp; Dia &ensp; <small>do nascimento, morte, etc. Cíc. At. 13, 42, 2.</small> <br> <b>6</b> &ensp; <small>II-Daí:</small> &ensp; Dia de caminho, jornada &ensp; <small>T. Lív. 38, 59, 6.</small> <br> <b>7</b> &ensp; <small>II-Daí:</small> &ensp; Dia, acontecimento memorável &ensp; <small>Cíc. Fam. 1,2,3.</small> <br> <b>8</b> &ensp; <small>II-Daí:</small> &ensp; Luz do dia, dia &ensp; <small>Plín. H. N at. 33, 70.</small> <br> <b>9</b> &ensp; <small>II-Daí:</small> &ensp; Clima, temperatura, ar, céu &ensp; <small>Plín. H. Nat. 2, 115.</small> </p>"
deus,Faria,<small>1</small> <b>Diī</b> <b>deōrum</b> <br> <small>pl. de deus.</small> <br> <small></small>
dies,Faria,"<small>1</small> <b>dĭū</b> <br> <small>antigo locat. de dies.</small> <br> <small>Obs.: Usado unicamente na expressão noctu diuque e em interdiu. Só apareee nos escritores arcaicos ou arcaizantes.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Durante o dia &ensp; <small>Sal. B. Jug. 38, 3.</small> </p>"
is,Faria,<small>1</small> <b>eă</b> <br> <small>nom. sing. f. e pI. n. de is.</small> <br> <small></small>
is,Faria,<small>1</small> <b>eam</b> <br> <small>acus. f. de is.</small> <br> <small></small>
ago,Faria,<small>1</small> <b>ēgĕro</b> <b>-is</b> <br> <small>fut. perf. de ago.</small> <br> <small></small>
ergo,Faria,"<small>1</small> <b>ergō</b> <br> <small>conj.</small> <br> <small>Obs.: Quanto à quantidade, observe-se que por vezes apareee com -ò a partir de Ovídio Ov. Tr. 1. 1.87; Juv. 13.204.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Portanto, por conseguinte, pois logo &ensp; <small>Cíc. Fin. 2, 97.</small> </p>"
sum,Faria,<small>1</small> <b>Ĕs</b> <br> <small>2ª pess. do ind. Pres. ou do imper. de sum.</small> <br> <small></small>
et,Faria,"<small>1</small> <b>et</b> <br> <small>conj.</small> <br> <small>Obs.: A conj. et pode repetir-se uma ou mais vezes para indicar uma conexão especial entre os termos ou frases que une.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; E &ensp; <small>Cíc. Of. 2, 57.</small> <br> <b>2</b> &ensp; <small>II-Daí</small> &ensp; E também, e além disso, e até &ensp; <small>Cíc. Verr. 5, 121.</small> <br> <b>3</b> &ensp; <small>II-Com valor temporal:</small> &ensp; E então, e depois &ensp; <small>Verg. En. 6. 498.</small> </p>"
fides,Faria,"<small>1</small> <b>Fidēs</b> <b>-ēī -ĕī</b> <br> <small>subs. f.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; A boa-fé &ensp; <small>Cíc. Of. 3. 104.</small> <br> <b>2</b> &ensp; <small></small> &ensp; A constelação da Lira &ensp; <small>Varr. R. Rust. 2. 5, 12.</small> </p>"
is,Faria,<small>1</small> <b>ĭī</b> <br> <small>nom. pl. m. de is.</small> <br> <small></small>
ille,Faria,"<small>1</small> <b>illic</b> <b>illaec, illuc</b> <br> <small>formas arcaicas = ille, illa, illud Plaut. Mil. 657.</small> <br> <small></small>"
in,Faria,"<small>1</small> <b>in</b> <br> <small>prep. e prevérbio</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Com acus. indicando resultado de um movimento. Sent. próprio e figurado:-Sent. local:</small> &ensp; Em: &ensp; <small></small> <br> <b>2</b> &ensp; <small>I-Com acus. indicando resultado de um movimento. Sent. próprio e figurado:-Sent. local:</small> &ensp; Do lado de &ensp; <small>indicando direção:</small> <br> <b>3</b> &ensp; <small>I-Com acus. indicando resultado de um movimento. Sent. próprio e figurado:-Sent. temporal:</small> &ensp; Até, para &ensp; <small>Hor. Ep. I, 18, 34: Cíc. Fam. 5, 15, 1.</small> <br> <b>4</b> &ensp; <small>I-Com acus. indicando resultado de um movimento. Sent. próprio e figurado:-Em expressões:</small> &ensp; <small></small> <br> <b>5</b> &ensp; <small>I-Com acus. indicando resultado de um movimento. Sent. próprio e figurado:-Sents. diversos:</small> &ensp; Em &ensp; <small>indicando dimensão:</small> <br> <b>6</b> &ensp; <small>I-Com acus. indicando resultado de um movimento. Sent. próprio e figurado:-Sents. diversos:</small> &ensp; Para, por &ensp; <small>sent. distributivo:</small> <br> <b>7</b> &ensp; <small>I-Com acus. indicando resultado de um movimento. Sent. próprio e figurado:-Sents. diversos:</small> &ensp; Para, a fim de, em vista de: &ensp; <small></small> <br> <b>8</b> &ensp; <small>I-Com acus. indicando resultado de um movimento. Sent. próprio e figurado:-Sents. diversos:</small> &ensp; Conforme, segundo, à maneira de: &ensp; <small></small> <br> <b>9</b> &ensp; <small>I-Com acus. indicando resultado de um movimento. Sent. próprio e figurado:-Sents. diversos:</small> &ensp; Por, a favor de ou contra: &ensp; <small></small> <br> <b>10</b> &ensp; <small>II-Com abl. sem movimento. Sent. próprio e figurado:-Sent. local:</small> &ensp; Em, dentro de, sobre: &ensp; <small></small> <br> <b>11</b> &ensp; <small>II-Com abl. sem movimento. Sent. próprio e figurado:-Sent. local:</small> &ensp; Em, com: &ensp; <small></small> <br> <b>12</b> &ensp; <small>II-Com abl. sem movimento. Sent. próprio e figurado:-Sent. local:</small> &ensp; Em, em tal obra ou autor: &ensp; <small></small> <br> <b>13</b> &ensp; <small>II-Com abl. sem movimento. Sent. próprio e figurado:-Sent. temporal:</small> &ensp; Em, por: &ensp; <small></small> <br> <b>14</b> &ensp; <small>II-Com abl. sem movimento. Sent. próprio e figurado:-Sent. temporal:</small> &ensp; Durante: &ensp; <small></small> <br> <b>15</b> &ensp; <small>II-Com abl. sem movimento. Sent. próprio e figurado:-Sents. diversos:</small> &ensp; No meio de: &ensp; <small></small> <br> <b>16</b> &ensp; <small>II-Com abl. sem movimento. Sent. próprio e figurado:-Sents. diversos:</small> &ensp; A propósito de, quando se trata de, a respeito de: &ensp; <small></small> <br> <b>17</b> &ensp; <small>II-Com abl. sem movimento. Sent. próprio e figurado:-Sents. diversos:</small> &ensp; Apesar de, dado que: &ensp; <small></small> <br> <b>18</b> &ensp; <small>II-Com abl. sem movimento. Sent. próprio e figurado:-Sents. diversos:</small> &ensp; Entre, no meio de: &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>in partum accedere Cíc. Verr. 5, 138 “penetrar no porto”. <br> <br><b>2</b><br>in meridiem Tác. Agr. 10 “do lado do meio-dia”. <br> <br><b>4</b><br>in praesens, in posterum, in futurum Cíc. Cat. I, 22; T. Lív. 34, 27, 10 “no presente, para o futuro”: in dies T. Lív. 22, 39, 15 “cada dia, dia a dia”; in annos singulos Cés. B. Gal. 5, 22,4 “cada ano”. <br> <br><b>5</b><br>in agrum Hor. Sát. I, 8, 12 “no sentido do campo” i. e., em profundidade. <br> <br><b>6</b><br>in militem T. Lív. 22, 23, 6 “por soldado”. <br> <br><b>7</b><br>venire in funus Cíc. At. 16, IB, 1 “vir para os funerais”. <br> <br><b>8</b><br>servilem in modum Cíc. Verr. pr. 13 “à maneira dos escravos” . <br> <br><b>9</b><br>carmen in aliquem scribere Cíc. De qr. 2, 352 “compor um poema a favor de alguém”; oratio, quam in Ctesiphontem contra Demosthenem dixerat Cíc. De Or. 3, 213 “o discurso que ele pronunciava contra Ctesifonte, visando Demóstenes”. <br> <br><b>10</b><br>in senatu litteras recitare Cíc. Fam. 3, 3,2 “fazer a leitura de uma carta no senado”. <br> <br><b>11</b><br>in veste candida T. Lív. 45, 20, 5 «com uma veste branca» . <br> <br><b>12</b><br>in Thucydide Cíc. Oro 234 “na obra de Tucídides”. <br> <br><b>13</b><br>bis in die Cíc. Tusc. 5, 100 “duas vezes por dia”. <br> <br><b>14</b><br>in cosulatu Cés. B. Gal. I, 35, 2 “durante o consulado” <br> <br><b>15</b><br>in summo timore omnium advolavit Cíc. Clu. 25: “ele acorreu no meio da consternação geral”. <br> <br><b>16</b><br>in hoc ipso Cotta Cíc. Br. 137 “a propósito precisamente desse Cota». <br> <br><b>17</b><br>in tanta multitudine dediticiorum suam fugam occultari posse existimabant Cés. B. Gal. 1, 27, 4. “eles pensavam que, dada esta afluência enorme de pessoas que se rendiam, poderia passar despercebida a sua fuga”. <br> <br><b>18</b><br>in mediocribus oratoribus habitus Cíc. Br. 100 “tido no meio dos oradores medianos”. </p>"
inquam,Faria,"<small>1</small> <b>inquĭēs</b> <br> <small>2ª pess, sing, fut. de inquam Cíc.Or. 101.</small> <br> <small></small>"
iste,Faria,<small>1</small> <b>isti</b> <br> <small>dat. de iste.</small> <br> <small></small>
iste,Faria,"<small>1</small> <b>istic</b> <b>istaec, istoc ou istuc</b> <br> <small>= iste:</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>pl. n.: istaec Cíc. AI. 12, 18a, 2</small> &ensp; “as coisas que dizes”. &ensp; <small></small> </p>"
iste,Faria,<small>1</small> <b>isticĭne</b> <b>istaecĭne</b> <br> <small>pron. interrog.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; Porventura esse? porventura essa? &ensp; <small>Plaut. PS. 81.</small> </p>
itaque,Faria,"<small>1</small> <b>ităque</b> <br> <small>adv.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small></small> &ensp; E assim, desta maneira &ensp; <small>Cíc. Fin. 1, 34.</small> </p>"
ius,Faria,"<small>1</small> <b>jūs</b> <b>jūris iūris</b> <br> <b>iūs</b> <b>jūris iūris</b> <br> <small>subs. n.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Títulos que estabelecem o direito, justiça, direito &ensp; <small>Cíc. Tusc. 1. 64.</small> <br> <b>2</b> &ensp; <small>II-Daí</small> &ensp; Direito escrito, leis, legislação: &ensp; <small></small> <br> <b>3</b> &ensp; <small>II-Daí</small> &ensp; Lugar onde se ministra a justiça: &ensp; <small></small> <br> <b>4</b> &ensp; <small>II-Daí</small> &ensp; Direito &ensp; <small>em relação às pessoas ou às coisas:</small> <br> <b>5</b> &ensp; <small>II-Daí</small> &ensp; Direito &ensp; <small>sent. genérico:</small> <br> <b>6</b> &ensp; <small>II-Daí</small> &ensp; Direito sobre alguém ou alguma coisa, poder, autoridade: &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>2</b><br>jus civile Cíc. Top. 10 «direito civil»: T. Lív. 23. 10. 2. <br> <br><b>3</b><br>ad praetorem in jus adire Cíc. Verr. 4, 147 “apresentar-se à justiça ao tribunal, diante do pretoi”. <br> <br><b>4</b><br>jus suum recuperare Cíc. Caec. 8 «recuperar os seus direitos». <br> <br><b>5</b><br>jus societatis humanae Cíc. Of. 1. 60 «os direitos da sociedade humana». <br> <br><b>6</b><br>jus patrium T. Lív. I. 26. 9 «autoridade paterna». </p>"
licet,Faria,"<small>1</small> <b>licet</b> <b>-ĕre</b> <b>licŭit ou licĭtum est</b> <br> <small>v. intr. e impess.</small> <br> <small>Obs.: Constrói-se com inf.. com subj .. ou com inf. passivo.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Ser permitido, poder, ter o direito &ensp; <small>Cíc. Verr. 1, 188; C íc. Amero 127: Cés. B. Civ. 3. 27, I: Cíc. Balb. 29.</small> </p>"
magnus,Faria,"<small>1</small> <b>magnus</b> <b>-a</b> <b>-um</b> <br> <small>adj.</small> <br> <small>Obs.: Abl. e gen. de preço: magno, magni. Difere de grandis porque muitas vezes contém a ideia acessória de força, poder ou nobreza que grandis não designa.</small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Grande, elevado, vasto, abundante, espaçoso &ensp; <small>Cíc. Nat. 2, 17.</small> <br> <b>2</b> &ensp; <small>I-Daí</small> &ensp; Grande &ensp; <small>como quantidade Cíc. Verr. 2, 176.</small> <br> <b>3</b> &ensp; <small>I-Daí</small> &ensp; Grande como força, alto, forte tratando-se da voz &ensp; <small>Cíc. Caec. 92.</small> <br> <b>4</b> &ensp; <small>I-Daí</small> &ensp; Longo, de longa duração &ensp; <small>tratando-se de tempo Cíc. Nat. 2, 51.</small> <br> <b>5</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Idoso: &ensp; <small></small> <br> <b>6</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Importante, considerável &ensp; <small>Cíc. Arch. 21.</small> <br> <b>7</b> &ensp; <small>II-Sent. figurado:</small> &ensp; Orgulhoso, soberbo &ensp; <small>sent. pejorativo:</small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>5</b><br>natu major Cíc. Tusc.1. 3 “mais idoso” <br> <br><b>7</b><br>lingua magna Hor. O. 4. 6. 2 “língua orgulhosa”. </p>"
meus,Faria,<small>1</small> <b>mī</b> <br> <small>voc. sing. m. de meus.</small> <br> <small></small>
mos,Faria,<small>1</small> <b>mōris</b> <br> <small>gen. sing. de mos.</small> <br> <small></small>
ne3,Faria,"<small>1</small> <b>nē</b> <br> <small>adv. de afirmação</small> <br> <small>Obs.: Ne é uma partícula afirmativa, geralmente empregada na língua da conversação, antes de um pron. pessoal ou demonstrativo.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Certamente, sim &ensp; <small>Plaut. Men. 899.</small> </p>"
nemo,Faria,"<small>1</small> <b>nēmō</b> <b>-ĭnis</b> <br> <small>pron. subs. m. e f. não tem pl.</small> <br> <small>Obs.: No período clássico ocorrem as formas nemo, nemini, neminem.</small>   <p> <b>1</b> &ensp; <small></small> &ensp; Ninguém, nenhuma pessoa &ensp; <small>Cíc. AI. 8, 2, 4:</small> <br> <b>2</b> &ensp; <small></small> &ensp; Homem desprezível, sem valor &ensp; <small></small> </p>   <p><small>[EXEMPLOS]</small><br> <br><b>1</b><br>nemo non Cíc. Lae. 99, “todos, sem exceção”; non nemo Cíc. Cal. 4, 10 “alguns, algumas pessoas”. <br> <br><b>2</b><br>is quem tu neminem putas Cíc. At. 7, 3, 8 “esse que tu julgas um joão-ninguém”. </p>"
nos,Faria,<small>1</small> <b>nostrī</b> <br> <small>gen. de nos.</small> <br> <small></small>
populus,Faria,"<small>1</small> <b>popŭlus</b> <b>-ī</b> <br> <small>subs. m.</small> <br> <small></small>   <p> <b>1</b> &ensp; <small>I-Sent. próprio</small> &ensp; Povo &ensp; <small>conjunto dos cidadãos Cíc. Phil. 6. 12.</small> <br> <b>2</b> &ensp; <small>II-Sent. particular</small> &ensp; O público, a população &ensp; <small>Cíc. Tusc. 2. 64.</small> <br> <b>3</b> &ensp; <small>II-Sent. particular</small> &ensp; O povo &ensp; <small>com exclusão do senado.</small> <br> <b>4</b> &ensp; <small>II-Sent. particular</small> &ensp; O povo &ensp; <small>em oposição a plebs, como o todo de uma parte Cíc. Mur. 1.</small> <br> <b>5</b> &ensp; <small>II-Sent. particular</small> &ensp; Plebe, populaça &ensp; <small>= plebs Marc. 8. 15. 3 sent. raro</small> <br> <b>6</b> &ensp; <small>II-Sent. particular</small> &ensp; Grande agrupamento de pessoas, população, habitantes &ensp; <small>Ter. Ad. 93.</small> <br> <b>7</b> &ensp; <small>II-Sent. particular</small> &ensp; Região, povoação &ensp; <small>sent. raro T. Lív. 21. 34. 1.</small> </p>"
