"lemma","Caesar_Freq","Caesar_NormFreq","Cicero_Freq","Cicero_NormFreq","Horatius_Freq","Horatius_NormFreq","Ovidius_Freq","Ovidius_NormFreq","Phaedrus_Freq","Phaedrus_NormFreq","Sallustius_Freq","Sallustius_NormFreq","Seneca_Freq","Seneca_NormFreq","Suetonius_Freq","Suetonius_NormFreq","Tacitus_Freq","Tacitus_NormFreq","Vergilius_Freq","Vergilius_NormFreq","Hieronymus_Freq","Hieronymus_NormFreq","author_DP"
"appello",21,7.93111262179923,81,5.04597443372954,3,2.6640618062339,0,0,0,0,8,7.42046192375475,3,0.559899964539669,2,22.0507166482911,1,3.43288705801579,0,0,0,0,0.252454812026963
"appello2",1,0.377672029609487,2,0.124591961326655,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,1,1.93050193050193,0,0,0.35122932777799
"appeto",4,1.51068811843795,14,0.872143729286586,0,0,0,0,1,1.5181417944436,1,0.927557740469344,11,2.05296653664545,0,0,0,0,0,0,0,0,0.215786907200437
"applico",1,0.377672029609487,3,0.186887941989983,0,0,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,1,1.93050193050193,1,2.24668613794653,0.314106419264379
"appropinquo",8,3.0213762368759,4,0.24918392265331,0,0,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,1,2.24668613794653,0.492790416338811
"aprilis",2,0.755344059218974,1,0.0622959806633276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574885640568799
"aptus",1,0.377672029609487,10,0.622959806633276,3,2.6640618062339,2,3.43170899107756,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.266690754141173
"apud",33,12.4631769771131,182,11.3378684807256,0,0,1,1.71585449553878,0,0,8,7.42046192375475,41,7.65196618204214,0,0,19,65.2248541023,0,0,0,0,0.165638896831844
"aqua",3,1.13301608882846,15,0.934439709949914,7,6.21614421454578,8,13.7268359643102,3,4.5544253833308,0,0,17,3.17276646572479,0,0,0,0,2,3.86100386100386,2,4.49337227589306,0.383029553599136
"aquatio",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"aquila",3,1.13301608882846,4,0.24918392265331,1,0.888020602077968,0,0,9,13.6632761499924,1,0.927557740469344,0,0,0,0,0,0,0,0,0,0,0.586759687092106
"Aquileia",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"aquitani",3,1.13301608882846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Aquitania",7,2.64370420726641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"aquitanus",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Arar",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Araris",4,1.51068811843795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"arbitrium",2,0.755344059218974,8,0.498367845306621,0,0,0,0,1,1.5181417944436,0,0,13,2.4262331796719,0,0,1,3.43288705801579,0,0,0,0,0.381341532318166
"arbitror",33,12.4631769771131,153,9.53128504148912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351792603582088
"arbor",5,1.88836014804744,7,0.436071864643293,4,3.55208240831187,4,6.86341798215511,4,6.0725671777744,0,0,13,2.4262331796719,0,0,0,0,1,1.93050193050193,0,0,0.43825603243301
"arcesso",7,2.64370420726641,29,1.8065834392365,0,0,0,0,0,0,3,2.78267322140803,5,0.933166607566115,0,0,1,3.43288705801579,0,0,0,0,0.193213807170568
"arcte",1,0.377672029609487,0,0,0,0,0,0,0,0,1,0.927557740469344,0,0,0,0,0,0,0,0,0,0,0.870848657323799
"ardeo",1,0.377672029609487,12,0.747551767959931,2,1.77604120415594,3,5.14756348661633,1,1.5181417944436,0,0,4,0.746533286052892,0,0,0,0,3,5.79150579150579,0,0,0.246129928596626
"Arduenna",3,1.13301608882846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"arduus",1,0.377672029609487,1,0.0622959806633276,2,1.77604120415594,3,5.14756348661633,0,0,2,1.85511548093869,2,0.373266643026446,0,0,0,0,0,0,0,0,0.53975750307005
"argentum",1,0.377672029609487,41,2.55413520719643,3,2.6640618062339,0,0,0,0,1,0.927557740469344,12,2.23959985815868,0,0,0,0,3,5.79150579150579,0,0,0.168068600713799
"aridum",3,1.13301608882846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"aries",2,0.755344059218974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Ariouistus",44,16.6175693028174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"arma",49,18.5059294508649,108,6.72796591163938,5,4.44010301038984,1,1.71585449553878,0,0,24,22.2613857712643,17,3.17276646572479,0,0,2,6.86577411603158,17,32.8185328185328,0,0,0.256480601791667
"armamentum",2,0.755344059218974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"armati",2,0.755344059218974,7,0.436071864643293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351792603582088
"armatura",2,0.755344059218974,1,0.0622959806633276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574885640568799
"armatus",5,1.88836014804744,23,1.43280755525653,0,0,0,0,0,0,7,6.49290418328541,3,0.559899964539669,0,0,0,0,0,0,0,0,0.235474918582701
"armo",3,1.13301608882846,9,0.560663825969948,0,0,0,0,0,0,1,0.927557740469344,7,1.30643325059256,0,0,0,0,0,0,0,0,0.235120159727686
"arroganter",1,0.377672029609487,4,0.24918392265331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351792603582088
"arrogantia",2,0.755344059218974,1,0.0622959806633276,0,0,0,0,0,0,0,0,0,0,0,0,1,3.43288705801579,0,0,0,0,0.648121605180058
"ars",1,0.377672029609487,33,2.05576736188981,3,2.6640618062339,5,8.57927247769389,3,4.5544253833308,8,7.42046192375475,30,5.59899964539669,0,0,5,17.164435290079,2,3.86100386100386,0,0,0.294702935080971
"articulus",1,0.377672029609487,3,0.186887941989983,0,0,0,0,0,0,0,0,3,0.559899964539669,0,0,0,0,0,0,0,0,0.293919047734591
"artificium",1,0.377672029609487,11,0.685255787296604,0,0,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.229287915394241
"aruerni",3,1.13301608882846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"arx",1,0.377672029609487,4,0.24918392265331,1,0.888020602077968,3,5.14756348661633,1,1.5181417944436,0,0,7,1.30643325059256,0,0,0,0,7,13.5135135135135,0,0,0.505914251513334
"ascendo",2,0.755344059218974,7,0.436071864643293,0,0,0,0,0,0,2,1.85511548093869,3,0.559899964539669,0,0,0,0,1,1.93050193050193,11,24.7135475174118,0.467707164841564
"ascensus",2,0.755344059218974,1,0.0622959806633276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574885640568799
"ascisco",2,0.755344059218974,5,0.311479903316638,0,0,0,0,0,0,2,1.85511548093869,0,0,0,0,2,6.86577411603158,0,0,0,0,0.40620583405627
"assiduus",1,0.377672029609487,5,0.311479903316638,0,0,1,1.71585449553878,0,0,0,0,9,1.67969989361901,0,0,0,0,0,0,0,0,0.419069832334458
"assisto",1,0.377672029609487,1,0.0622959806633276,1,0.888020602077968,0,0,0,0,1,0.927557740469344,1,0.186633321513223,0,0,0,0,0,0,0,0,0.446086013081864
"assuefacio",4,1.51068811843795,1,0.0622959806633276,0,0,0,0,0,0,0,0,0,0,0,0,1,3.43288705801579,0,0,0,0,0.731454938513391
"assuesco",1,0.377672029609487,0,0,0,0,0,0,3,4.5544253833308,0,0,9,1.67969989361901,0,0,0,0,0,0,0,0,0.714515824117163
"at",13,4.90973638492333,135,8.40995738954923,38,33.7447828789628,8,13.7268359643102,10,15.181417944436,18,16.6960393284482,51,9.51829939717437,1,11.0253583241455,1,3.43288705801579,12,23.1660231660232,5,11.2334306897326,0.159101755886784
"atque",349,131.807538333711,1366,85.0963095861055,112,99.4583074327324,11,18.8743994509266,8,12.1451343555488,175,162.322604582135,225,41.9924973404752,8,88.2028665931643,44,151.047030552695,36,69.4980694980695,3,6.74005841383959,0.1410514045903
"Atrebas",3,1.13301608882846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Atrebates",4,1.51068811843795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"attingo",8,3.0213762368759,26,1.61969549724652,0,0,0,0,1,1.5181417944436,0,0,4,0.746533286052892,1,11.0253583241455,0,0,1,1.93050193050193,0,0,0.210299581565338
"attribuo",5,1.88836014804744,7,0.436071864643293,0,0,0,0,0,0,0,0,2,0.373266643026446,0,0,0,0,0,0,0,0,0.265361831044989
"auaritia",1,0.377672029609487,13,0.809847748623259,2,1.77604120415594,0,0,0,0,10,9.27557740469344,5,0.933166607566115,0,0,2,6.86577411603158,0,0,1,2.24668613794653,0.339246081078684
"aucetus",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"auctor",3,1.13301608882846,44,2.74102314918641,5,4.44010301038984,0,0,5,7.59070897221801,2,1.85511548093869,14,2.61286650118512,0,0,2,6.86577411603158,0,0,0,0,0.119214348685632
"auctoritas",18,6.79809653297077,184,11.4624604420523,0,0,0,0,0,0,3,2.78267322140803,7,1.30643325059256,0,0,3,10.2986611740474,0,0,0,0,0.303243702818346
"audacia",2,0.755344059218974,40,2.4918392265331,0,0,1,1.71585449553878,1,1.5181417944436,15,13.9133661070402,4,0.746533286052892,0,0,0,0,0,0,0,0,0.279219186117495
"audaciter",5,1.88836014804744,3,0.186887941989983,0,0,0,0,1,1.5181417944436,1,0.927557740469344,5,0.933166607566115,0,0,0,0,0,0,0,0,0.462287558364039
"audeo",20,7.55344059218974,90,5.60663825969948,4,3.55208240831187,1,1.71585449553878,1,1.5181417944436,2,1.85511548093869,22,4.10593307329091,0,0,1,3.43288705801579,3,5.79150579150579,0,0,0.11855932632599
"audio",18,6.79809653297077,242,15.0756273205253,12,10.6562472249356,4,6.86341798215511,1,1.5181417944436,7,6.49290418328541,42,7.83859950355536,0,0,2,6.86577411603158,4,7.72200772200772,32,71.8939564142889,0.180892324863887
"auditio",1,0.377672029609487,1,0.0622959806633276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408218973902132
"auersus",1,0.377672029609487,2,0.124591961326655,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,2,3.86100386100386,0,0,0.517895994444656
"auerto",5,1.88836014804744,14,0.872143729286586,1,0.888020602077968,1,1.71585449553878,1,1.5181417944436,1,0.927557740469344,3,0.559899964539669,0,0,0,0,4,7.72200772200772,0,0,0.213895869657401
"augeo",5,1.88836014804744,31,1.93117540056316,1,0.888020602077968,2,3.43170899107756,0,0,5,4.63778870234672,12,2.23959985815868,0,0,2,6.86577411603158,0,0,0,0,0.108671112551291
"auis",1,0.377672029609487,1,0.0622959806633276,2,1.77604120415594,1,1.71585449553878,2,3.0362835888872,0,0,7,1.30643325059256,1,11.0253583241455,0,0,0,0,1,2.24668613794653,0.58863058119664
"aulerci",3,1.13301608882846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"aulos",1,0.377672029609487,24,1.49510353591986,0,0,0,0,0,0,1,0.927557740469344,1,0.186633321513223,0,0,1,3.43288705801579,0,0,0,0,0.326333403815024
"auriga",1,0.377672029609487,0,0,2,1.77604120415594,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.683456329660197
"auris",1,0.377672029609487,29,1.8065834392365,4,3.55208240831187,2,3.43170899107756,4,6.0725671777744,1,0.927557740469344,18,3.35939978723801,0,0,1,3.43288705801579,2,3.86100386100386,4,8.98674455178612,0.219024688864303
"Aurunculeius",3,1.13301608882846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"ausci",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"aut",100,37.7672029609487,678,42.2366748897361,57,50.6171743184442,7,12.0109814687714,3,4.5544253833308,57,52.8707912067526,208,38.8197308747504,0,0,17,58.3590799862685,24,46.3320463320463,6,13.4801168276792,0.0590817260860012
"autem",19,7.17576856258025,365,22.7380329421146,0,0,0,0,4,6.0725671777744,9,8.3480196642241,87,16.2370989716504,0,0,0,0,0,0,33,74.1406425522354,0.197970990878723
"auus",2,0.755344059218974,25,1.55739951658319,3,2.6640618062339,0,0,0,0,0,0,1,0.186633321513223,2,22.0507166482911,0,0,0,0,0,0,0.310486446560016
"auxiliares",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"auxilior",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"auxilium",49,18.5059294508649,25,1.55739951658319,1,0.888020602077968,1,1.71585449553878,3,4.5544253833308,7,6.49290418328541,8,1.49306657210578,0,0,0,0,3,5.79150579150579,0,0,0.46923581421379
"Axona",2,0.755344059218974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Bacenis",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Baculus",3,1.13301608882846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Baleares",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"barbarus",20,7.55344059218974,9,0.560663825969948,0,0,0,0,0,0,1,0.927557740469344,1,0.186633321513223,0,0,0,0,0,0,0,0,0.553380264224713
"barbarus2",9,3.39904826648538,6,0.373775883979966,3,2.6640618062339,0,0,0,0,0,0,3,0.559899964539669,0,0,0,0,1,1.93050193050193,0,0,0.442138418687081
"Basilus",2,0.755344059218974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"bataui",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Belgae",25,9.44180074023718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"bellicosus",2,0.755344059218974,2,0.124591961326655,0,0,0,0,0,0,1,0.927557740469344,1,0.186633321513223,0,0,0,0,0,0,0,0,0.370848657323799
"bellicus",1,0.377672029609487,5,0.311479903316638,0,0,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.208935460724945
"bello",3,1.13301608882846,6,0.373775883979966,0,0,0,0,0,0,0,0,0,0,0,0,1,3.43288705801579,1,1.93050193050193,0,0,0.334711560247192
"bellouaci",6,2.26603217765692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"bellum",109,41.1662512274341,292,18.1904263536917,10,8.88020602077968,1,1.71585449553878,0,0,52,48.2330025044059,29,5.41236632388347,3,33.0760749724366,13,44.6275317542053,13,25.0965250965251,0,0,0.206597120747912
"bene",2,0.755344059218974,100,6.22959806633276,12,10.6562472249356,3,5.14756348661633,0,0,7,6.49290418328541,52,9.70493271868759,0,0,2,6.86577411603158,1,1.93050193050193,4,8.98674455178612,0.133106140216741
"beneficium",8,3.0213762368759,66,4.11153472377962,0,0,0,0,3,4.5544253833308,4,3.71023096187738,11,2.05296653664545,0,0,1,3.43288705801579,0,0,0,0,0.168972267747083
"Bibracte",2,0.755344059218974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Bibrax",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"biduum",3,1.13301608882846,10,0.622959806633276,0,0,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.280364032153516
"biennium",1,0.377672029609487,4,0.24918392265331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351792603582088
"Bigerriones",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"binus",3,1.13301608882846,4,0.24918392265331,0,0,0,0,0,0,2,1.85511548093869,1,0.186633321513223,0,0,0,0,1,1.93050193050193,0,0,0.398347703300024
"bipartito",1,0.377672029609487,2,0.124591961326655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351792603582087
"bipedalis",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"bis",1,0.377672029609487,9,0.560663825969948,0,0,1,1.71585449553878,2,3.0362835888872,0,0,6,1.11979992907934,0,0,1,3.43288705801579,3,5.79150579150579,0,0,0.308401754074764
"Bituriges",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Boduognatus",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"boii",4,1.51068811843795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"bonitas",1,0.377672029609487,8,0.498367845306621,0,0,0,0,2,3.0362835888872,0,0,0,0,0,0,0,0,0,0,0,0,0.329831937407217
"bonum",2,0.755344059218974,55,3.42627893648302,4,3.55208240831187,0,0,2,3.0362835888872,10,9.27557740469344,150,27.9949982269834,0,0,2,6.86577411603158,0,0,0,0,0.488012296936665
"bonus",6,2.26603217765692,311,19.3740499862949,25,22.2005150519492,2,3.43170899107756,9,13.6632761499924,29,26.899174473611,151,28.1816315484967,0,0,7,24.0302094061105,4,7.72200772200772,3,6.74005841383959,0.127467614580026
"bos",2,0.755344059218974,2,0.124591961326655,1,0.888020602077968,2,3.43170899107756,7,10.6269925611052,0,0,5,0.933166607566115,0,0,0,0,0,0,0,0,0.535158900332383
"bracchium",1,0.377672029609487,3,0.186887941989983,4,3.55208240831187,7,12.0109814687714,0,0,0,0,7,1.30643325059256,0,0,0,0,0,0,0,0,0.573217503870453
"Bratuspantium",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"breui",1,0.377672029609487,3,0.186887941989983,0,0,0,0,0,0,3,2.78267322140803,0,0,0,0,1,3.43288705801579,0,0,0,0,0.485751288601724
"breuis",5,1.88836014804744,31,1.93117540056316,5,4.44010301038984,1,1.71585449553878,4,6.0725671777744,2,1.85511548093869,14,2.61286650118512,0,0,1,3.43288705801579,0,0,0,0,0.123259766624724
"breuitas",2,0.755344059218974,5,0.311479903316638,1,0.888020602077968,0,0,3,4.5544253833308,0,0,2,0.373266643026446,0,0,1,3.43288705801579,0,0,0,0,0.336254857170588
"britanni",1,0.377672029609487,0,0,2,1.77604120415594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Britannia",17,6.42042450336128,4,0.24918392265331,0,0,0,0,0,0,0,0,0,0,0,0,2,6.86577411603158,0,0,0,0,0.724208561701797
"Brutus",2,0.755344059218974,117,7.28862973760933,4,3.55208240831187,0,0,0,0,2,1.85511548093869,8,1.49306657210578,0,0,0,0,0,0,0,0,0.323272877800256
"Caburus",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"cadauer",1,0.377672029609487,3,0.186887941989983,1,0.888020602077968,0,0,0,0,3,2.78267322140803,0,0,0,0,0,0,0,0,0,0,0.456814510677976
"cado",4,1.51068811843795,30,1.86887941989983,1,0.888020602077968,2,3.43170899107756,0,0,2,1.85511548093869,50,9.33166607566115,0,0,0,0,2,3.86100386100386,4,8.98674455178612,0.37121209108229
"caedes",1,0.377672029609487,51,3.17709501382971,1,0.888020602077968,1,1.71585449553878,2,3.0362835888872,8,7.42046192375475,16,2.98613314421157,0,0,4,13.7315482320632,1,1.93050193050193,0,0,0.140486021890376
"caedo",2,0.755344059218974,14,0.872143729286586,4,3.55208240831187,1,1.71585449553878,0,0,0,0,6,1.11979992907934,0,0,0,0,0,0,0,0,0.162443093096042
"caelestia",1,0.377672029609487,1,0.0622959806633276,0,0,0,0,0,0,0,0,3,0.559899964539669,0,0,0,0,0,0,0,0,0.52249047630602
"caemani",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"caerosi",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Caesar",222,83.8431905733061,203,12.6460840746555,11,9.76822662285765,0,0,2,3.0362835888872,13,12.0582506261015,12,2.23959985815868,3,33.0760749724366,3,10.2986611740474,1,1.93050193050193,0,0,0.383798432592425
"caespes",1,0.377672029609487,0,0,1,0.888020602077968,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.683456329660197
"calamitas",9,3.39904826648538,39,2.42954324586978,0,0,0,0,2,3.0362835888872,2,1.85511548093869,6,1.11979992907934,0,0,0,0,0,0,0,0,0.191028967735682
"caleti",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"callidus",1,0.377672029609487,5,0.311479903316638,2,1.77604120415594,0,0,0,0,0,0,3,0.559899964539669,0,0,0,0,0,0,0,0,0.22978281030352
"calo",8,3.0213762368759,0,0,2,1.77604120415594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Caluena",1,0.377672029609487,9,0.560663825969948,4,3.55208240831187,0,0,0,0,1,0.927557740469344,14,2.61286650118512,0,0,1,3.43288705801579,0,0,0,0,0.398473320369324
"campus",1,0.377672029609487,25,1.55739951658319,7,6.21614421454578,0,0,1,1.5181417944436,0,0,5,0.933166607566115,0,0,0,0,1,1.93050193050193,0,0,0.213751382192165
"cantabri",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,1,0.186633321513223,0,0,0,0,0,0,0,0,0.72249047630602
"capio",33,12.4631769771131,107,6.66566993097605,2,1.77604120415594,7,12.0109814687714,7,10.6269925611052,17,15.7684815879789,37,6.90543289598925,1,11.0253583241455,0,0,3,5.79150579150579,1,2.24668613794653,0.126996021721044
"capra",1,0.377672029609487,1,0.0622959806633276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408218973902132
"captiuus",10,3.77672029609487,0,0,1,0.888020602077968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"captus",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"caput",5,1.88836014804744,60,3.73775883979966,13,11.5442678270136,10,17.1585449553878,8,12.1451343555488,1,0.927557740469344,53,9.89156604020082,1,11.0253583241455,1,3.43288705801579,4,7.72200772200772,4,8.98674455178612,0.27692508171832
"Carcaso",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"careo",1,0.377672029609487,58,3.613166878473,4,3.55208240831187,0,0,1,1.5181417944436,1,0.927557740469344,16,2.98613314421157,0,0,0,0,0,0,0,0,0.181773948400984
"carina",1,0.377672029609487,0,0,3,2.6640618062339,1,1.71585449553878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848983157186879
"Carnutes",6,2.26603217765692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"caro",1,0.377672029609487,0,0,0,0,0,0,2,3.0362835888872,0,0,3,0.559899964539669,0,0,0,0,0,0,0,0,0.699657874942373
"carpo",1,0.377672029609487,0,0,3,2.6640618062339,1,1.71585449553878,3,4.5544253833308,0,0,6,1.11979992907934,0,0,0,0,1,1.93050193050193,0,0,0.647580918180001
"carrus",8,3.0213762368759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"caseus",1,0.377672029609487,1,0.0622959806633276,0,0,0,0,2,3.0362835888872,0,0,0,0,0,0,0,0,0,0,0,0,0.635386372538485
"cassianus",1,0.377672029609487,1,0.0622959806633276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408218973902132
"cassius",3,1.13301608882846,25,1.55739951658319,1,0.888020602077968,0,0,0,0,4,3.71023096187738,0,0,1,11.0253583241455,0,0,0,0,0,0,0.285412308713066
"castellum",9,3.39904826648538,5,0.311479903316638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.24668613794653,0.559457083005478
"casticus",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"castra",151,57.0284764710326,42,2.61643118785976,3,2.6640618062339,0,0,0,0,9,8.3480196642241,7,1.30643325059256,0,0,3,10.2986611740474,1,1.93050193050193,0,0,0.615380918231354
"casus",14,5.28740841453282,43,2.67872716852309,4,3.55208240831187,1,1.71585449553878,2,3.0362835888872,4,3.71023096187738,17,3.17276646572479,0,0,3,10.2986611740474,9,17.3745173745174,0,0,0.154277106395107
"Catamantaloes",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"catena",3,1.13301608882846,0,0,3,2.6640618062339,0,0,1,1.5181417944436,0,0,6,1.11979992907934,0,0,0,0,0,0,3,6.74005841383959,0.645195170733229
"Caturiges",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Catuuolcus",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"Cauarinus",1,0.377672029609487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908218973902132
"caueo",2,0.755344059218974,42,2.61643118785976,2,1.77604120415594,0,0,2,3.0362835888872,3,2.78267322140803,5,0.933166607566115,1,11.0253583241455,0,0,0,0,0,0,0.222332029330843
