"lemma","I a.C._Freq","I a.C._NormFreq","I d.C._Freq","I d.C._NormFreq","II d.C._Freq","II d.C._NormFreq","IV d.C._Freq","IV d.C._NormFreq","period_DP"
"adiutus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"administratio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"admirator",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"admissum",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"admonitio",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"adnato",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"adnoto",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"adolesco2",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"adoperio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"adstrictus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"adtonitus",0,0,4,0.611901483861098,0,0,0,0,0.773407142683827
"aduerro",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"aduersum",0,0,10,1.52975370965275,1,2.61780104712042,0,0,0.760165828396726
"adulator",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"aduocatio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Aeas",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"aedon",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"aegaeus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Aegisthus",0,0,6,0.917852225791647,0,0,0,0,0.773407142683827
"aegritudo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"aemulatio",0,0,1,0.152975370965275,1,2.61780104712042,0,0,0.760165828396726
"aeolius",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"aequaeuus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"aequoreus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"aesculeus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Aesopus",0,0,15,2.29463056447912,0,0,0,0,0.773407142683827
"aestifer",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"aethiopus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"affecto",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"affectus",0,0,15,2.29463056447912,2,5.23560209424084,0,0,0.760165828396726
"affirmatio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"afflatus",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"afflictatio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"affrico",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"agamemnonius",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Agaue",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"aggero",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"aggrauo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"agilis",0,0,4,0.611901483861098,0,0,0,0,0.773407142683827
"agitator",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"alapa",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"albeo",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"Albinouanus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"alcyon",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"ales2",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"algeo",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"alica",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"alicubi",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"alimentum",0,0,8,1.2238029677222,0,0,0,0,0.773407142683827
"aliquatenus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"aliqui",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"allabor",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"alleuo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"alliceo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"allido",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"allocutio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"alludo",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"alluo",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"alnus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"alternis",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"alticinctus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"altisonus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"aluus",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"amatorium",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Amazon",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"amazonius",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"ambigo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"ambiguitas",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"ambiguum",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"amissio",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"Amphion",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"amphionius",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Amphrysus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Anacharsis",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"analecta",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"analogia",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"anguipes",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"angusto",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"anhelus",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"animalis",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"annosus",0,0,4,0.611901483861098,0,0,0,0,0.773407142683827
"anser",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"anticipo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"antidotum",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"antipodes",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"aonius",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"apertum",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"apicius",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"Apidanus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"apollineus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"appetitio",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"apprehendo",0,0,1,0.152975370965275,1,2.61780104712042,2,4.49337227589306,0.744737270833406
"araneus",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"araneus2",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Araxes",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Arcades",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Arcadia",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"arcadius",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"arcanus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Arcas",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Archidamus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"arcitenens",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"arctous",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"ardalio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Arestorides",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"argolicus",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"Argus",0,0,8,1.2238029677222,0,0,0,0,0.773407142683827
"arieto",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"arrisor",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"arrosor",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"artificiose",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"arto",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"aspernatio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"asperum",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"assectator",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"assero",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"assertor",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"assilio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"astricte",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"astruo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"athenodorus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Atlantiades",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"atriensis",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"attamen",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"attempero",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"attestor",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Attis",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"attono",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"attraho",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"auare",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"auditum",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"auersor",0,0,2,0.305950741930549,1,2.61780104712042,0,0,0.760165828396726
"Augustus",0,0,3,0.458926112895824,15,39.2670157068063,0,0,0.820092019046233
"Aulis",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"auritulus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"auro",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"ausculto",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"auspicor",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"auster",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"autumo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"auxiliaris",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"axis2",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Baba",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"bacifer",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"baculum",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"balo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"barbaricus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Bassaris",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Bellona",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"benedico",0,0,1,0.152975370965275,0,0,2,4.49337227589306,0.757978585120506
"biceps",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"bidens",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"biga",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"bipennis",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"bistonis",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"blandiloquus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"boeotus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Bootes",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Boreas",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"bouile",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"bruma",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"bubulcus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Buta",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"buxum",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"cacumen",0,0,8,1.2238029677222,0,0,0,0,0.773407142683827
"cadmeius",0,0,7,1.07082759675692,0,0,0,0,0.773407142683827
"caecitas",0,0,3,0.458926112895824,0,0,1,2.24668613794653,0.757978585120506
"caelatura",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"caelebs",0,0,1,0.152975370965275,1,2.61780104712042,0,0,0.760165828396726
"caelicola",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"caeruleus",0,0,9,1.37677833868747,0,0,0,0,0.773407142683827
"caesareus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"caesarianus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"calceamentum",0,0,1,0.152975370965275,0,0,1,2.24668613794653,0.757978585120506
"Calchas",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Calchedon",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"caligo2",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"calix",0,0,1,0.152975370965275,0,0,2,4.49337227589306,0.757978585120506
"callum",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"calumniator",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"calumnior",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"caluus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"calx2",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"campus2",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"cantilena",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"capax",0,0,5,0.764876854826373,0,0,0,0,0.773407142683827
"caphareus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"captiuus2",0,0,4,0.611901483861098,0,0,0,0,0.773407142683827
"capulus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"carbasa",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"carchesium",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"cardiacus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"casa",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"Cassandra",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"cassis2",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"cassus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Castalia",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"castalius",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"castigo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"castro",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"casu",0,0,6,0.917852225791647,0,0,0,0,0.773407142683827
"catonianus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"cauerna",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"caurus",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"cellarius",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"cenatio",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"centumuiri",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Cerberus",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"cereus2",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"cernulo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"ceu2",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Ceyx",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Chaerea",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"chaonius",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"chaos",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"Charinus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"chelys",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"chria",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"cicada",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"cicatricosus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"ciconia",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"cicuta",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"cinnamum",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"circa2",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"circulator",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"circumfodio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"circumlino",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"circumsono",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"cirrhaeus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"cirrus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Cithaeron",0,0,5,0.764876854826373,0,0,0,0,0.773407142683827
"clamito",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Claros",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"classicum",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"clepsydra",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Clymene",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"coarto",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Cocles",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"coeptum",0,0,1,0.152975370965275,1,2.61780104712042,0,0,0.760165828396726
"cognatus",0,0,6,0.917852225791647,0,0,0,0,0.773407142683827
"colaphus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"collabor",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"collatio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"collido",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"colluctor",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"collus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"coloratus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"colus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"comedo",0,0,3,0.458926112895824,0,0,3,6.74005841383959,0.757978585120506
"comma",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"commigratio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"comminatio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"comminiscor",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"commissura",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"commorior",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"compago",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"compendiaria",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"complano",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"complico",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"comploro",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"compositio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"compungo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"computo",0,0,4,0.611901483861098,0,0,0,0,0.773407142683827
"concauus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"conceptus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"concieo",0,0,4,0.611901483861098,1,2.61780104712042,0,0,0.760165828396726
"conciliatio",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"concinno",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"concitatus",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"concoquo",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"concordo",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"concremo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"concresco",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"concubitus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"conculco",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"concursatio",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"condisco",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"conditor",0,0,3,0.458926112895824,1,2.61780104712042,0,0,0.760165828396726
"confremo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"confusus",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"congiarium",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"congregatio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"coniugium",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"connitor",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"consiliator",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"consolator",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"consono",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"conspectus2",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"conspergo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"constitutio",0,0,22,3.36545816123604,0,0,0,0,0.773407142683827
"consummatio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"consummatus",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"consummo",0,0,4,0.611901483861098,0,0,0,0,0.773407142683827
"contactus",0,0,1,0.152975370965275,1,2.61780104712042,0,0,0.760165828396726
"contagium",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"contemnendus",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"contemplatio",0,0,13,1.98867982254857,0,0,0,0,0.773407142683827
"contemplator",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"contemptor",0,0,4,0.611901483861098,1,2.61780104712042,0,0,0.760165828396726
"conterminus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"conterreo",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"contextus",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"contorqueo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"contradictio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"contrarium",0,0,11,1.68272908061802,0,0,0,0,0.773407142683827
"contubernium",0,0,4,0.611901483861098,0,0,1,2.24668613794653,0.757978585120506
"contumaciter",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"contumax",0,0,6,0.917852225791647,1,2.61780104712042,0,0,0.760165828396726
"contus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"conuentio",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"conuerbero",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"conuersatio",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"conuersor",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"conuictus",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"conuiuo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"conuiuor",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"conuoluo",0,0,3,0.458926112895824,0,0,0,0,0.773407142683827
"copulo",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"coquus",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"Cordus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"corium",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Cornelia",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"corneus2",0,0,2,0.305950741930549,0,0,0,0,0.773407142683827
"corniger",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"corpusculum",0,0,4,0.611901483861098,0,0,0,0,0.773407142683827
"Corycides",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"corymbus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"Cossura",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"cothurnatus",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
"crapula",0,0,1,0.152975370965275,0,0,0,0,0.773407142683827
