lemma,collocate,pos,LogL,LR,MI,LogDice,allMethods,score,scoreADJ,scoreSUBST,scoreADV,scoreVERB,scoreFUNC
qui,recito,verbo,11.6,2.7,2,7.5,23.8,20,0,0,0,20,0
qui,primus,adjetivo,10.9,1.3,1.1,8.6,21.9,20,20,0,0,0,0
quidem,otium,substantivo,8,3.2,2.9,9.2,23.3,20,0,20,0,0,0
quidem,cupio,verbo,6.2,2.7,2.5,9.2,20.6,20,0,0,0,20,0
quis,pactum,substantivo,48.3,5.6,3.7,9.1,66.7,30,0,30,0,0,0
quis,porro,advérbio,47.5,5.5,3.7,9.1,65.8,30,0,0,30,0,0
quis,mirus,adjetivo,21,4,2.9,8.6,36.5,20,20,0,0,0,0
quis,quamquam2,advérbio,20.7,3.5,2.6,8.8,35.6,20,0,0,20,0,0
quis,opusculum,substantivo,20.5,3.5,2.6,8.8,35.4,20,0,20,0,0,0
quis,dubito,verbo,19.2,2.8,2.2,9,33.2,20,0,0,0,20,0
quis,umquam,advérbio,17.6,2.5,1.9,9.1,31.1,20,0,0,20,0,0
quis,exspecto,verbo,16.4,2.4,1.9,9.1,29.8,20,0,0,0,20,0
quis,refert,verbo,16.2,4.4,3.1,8.3,32,20,0,0,0,20,0
res,capitalis,adjetivo,18.9,5.1,3.7,8.4,36.1,20,20,0,0,0,0
res,diuinus,adjetivo,18.7,3.3,2.7,8.9,33.6,20,20,0,0,0,0
res,pernicies,substantivo,16.1,3.8,3,8.6,31.5,20,0,20,0,0,0
res,cupidus,adjetivo,14.7,4.2,3.2,8.4,30.5,20,20,0,0,0,0
res,conseruo,verbo,14.2,2.7,2.4,8.9,28.2,20,0,0,0,20,0
res,secundus,adjetivo,12.8,3.2,2.7,8.6,27.3,20,20,0,0,0,0
sed,ecce,advérbio,12.6,3.7,2.9,8.5,27.7,20,0,0,20,0,0
sed,mehercule,interjeição,12.3,3.6,2.9,8.5,27.3,20,0,0,0,0,0
sed,desero,verbo,10.3,3.2,2.6,8.5,24.6,20,0,0,0,20,0
sed,naturalis,adjetivo,9.3,3.6,2.9,8.2,24,20,20,0,0,0,0
sed,abicio,verbo,8.1,3.3,2.7,8.2,22.3,20,0,0,0,20,0
sed,proficio,verbo,7.5,3.1,2.5,8.2,21.3,20,0,0,0,20,0
sed,paene,advérbio,7.1,2.5,2.1,8.5,20.2,20,0,0,20,0,0
sed,attingo,verbo,6.8,2.9,2.4,8.2,20.3,20,0,0,0,20,0
sed,recuso,verbo,6.8,2.9,2.4,8.2,20.3,20,0,0,0,20,0
si,profecto,advérbio,15.9,2.9,2.4,9,30.2,20,0,0,20,0,0
si,atqui,conj.coord.,15,4.2,3.2,8.4,30.8,20,0,0,0,0,0
si,mentio,substantivo,15,4.2,3.2,8.4,30.8,20,0,20,0,0,0
si,placeo,verbo,11.2,2.3,2,8.9,24.4,20,0,0,0,20,0
si,miror,verbo,10.4,2.8,2.3,8.6,24.1,20,0,0,0,20,0
si,cupio,verbo,10.3,2.4,2.1,8.8,23.6,20,0,0,0,20,0
si,nanciscor,verbo,9.3,3.6,2.8,8.2,23.9,20,0,0,0,20,0
sui,prae,preposição,17.6,4.7,3.5,8.6,34.4,20,0,0,0,0,20
sui,conscius,adjetivo,15,4.2,3.2,8.6,31,20,20,0,0,0,0
sui,purgo,verbo,14.3,5,3.7,8.3,31.3,20,0,0,0,20,0
sui,occulto,verbo,13.3,4.8,3.5,8.3,29.9,20,0,0,0,20,0
sui,conuerto,verbo,10.8,3.3,2.7,8.6,25.4,20,0,0,0,20,0
sui,erigo,verbo,10.8,4,3.1,8.3,26.2,20,0,0,0,20,0
sui,molestus,adjetivo,10.5,3.2,2.6,8.6,24.9,20,20,0,0,0,0
sui,cohortor,verbo,10,3.8,3,8.3,25.1,20,0,0,0,20,0
sum,contentus,adjetivo,72.5,3.9,2.4,8.6,87.4,30,30,0,0,0,0
sum,facilis,adjetivo,47.1,3.5,2.3,8.3,61.2,30,30,0,0,0,0
sum,praesto2,advérbio,39.3,4.9,2.8,7.7,54.7,20,0,0,20,0,0
sum,saluus,adjetivo,39.2,3.3,2.2,8.2,52.9,20,20,0,0,0,0
sum,turpis,adjetivo,36,2.5,1.8,8.5,48.8,20,20,0,0,0,0
sum,Roma,nome próprio,35.9,2.1,1.5,8.8,48.3,20,0,0,0,0,0
sum,adipiscor,verbo,33.5,3.6,2.3,7.9,47.3,20,0,0,0,20,0
sum,difficilis,adjetivo,32.7,2.8,1.9,8.3,45.7,20,20,0,0,0,0
sum,tuitus,adjetivo,31.8,3,2,8.1,44.9,20,20,0,0,0,0
sum,pauper,adjetivo,28.6,3.4,2.3,7.8,42.1,20,20,0,0,0,0
suus,liberi,substantivo,18.7,3.6,3,9.4,34.7,20,0,20,0,0,0
suus,commodum,substantivo,17,4.5,3.6,9,34.1,20,0,20,0,0,0
suus,propinquus,adjetivo,17,4.5,3.6,9,34.1,20,20,0,0,0,0
suus,monumentum,substantivo,15.2,3.6,2.9,9.2,30.9,20,0,20,0,0,0
suus,magnitudo,substantivo,13.6,3.3,2.8,9.2,28.9,20,0,20,0,0,0
suus,consuetudo,substantivo,12.5,3.1,2.7,9.2,27.5,20,0,20,0,0,0
tu,mando,verbo,27.1,3.9,2.9,8.9,42.8,20,0,0,0,20,0
tu,Terentia,nome próprio,24.1,5.2,3.6,8.5,41.4,20,0,0,0,0,0
tu,erga,preposição,16.7,3.9,2.9,8.5,32,20,0,0,0,0,20
tu,parens,substantivo,12.4,2.8,2.2,8.6,26,20,0,20,0,0,0
tu,malo,verbo,11.2,2.3,1.9,8.8,24.2,20,0,0,0,20,0
tu,Maecenas,nome próprio,10.4,4,3,8,25.4,20,0,0,0,0,0
tuus,commendatio,substantivo,19.1,6.3,4.5,9,38.9,20,0,20,0,0,0
tuus,necessarius2,substantivo,18,5.9,4.3,9,37.2,20,0,20,0,0,0
tuus,liberalitas,substantivo,14.9,5.1,3.9,9,32.9,20,0,20,0,0,0
tuus,numen,substantivo,11.9,4.3,3.4,9,28.6,20,0,20,0,0,0
tuus,pudor,substantivo,10.2,3.8,3.1,9,26.1,20,0,20,0,0,0
uirtus,et,conj.coord.,13.2,1,1.3,9.3,24.8,20,0,0,0,0,0
uolo,occupo,verbo,7.8,3.2,2.7,9,22.7,20,0,0,0,20,0
uolo,conseruo,verbo,6.9,2.9,2.5,9,21.3,20,0,0,0,20,0
uolo,seruo,verbo,6.8,2.9,2.5,9,21.2,20,0,0,0,20,0
ut,oro,verbo,33.5,3.9,3,9,49.4,20,0,0,0,20,0
ut,hortor,verbo,32.6,3.8,2.9,9,48.3,20,0,0,0,20,0
ut,supra,preposição,29.8,4.7,3.4,8.7,46.6,20,0,0,0,0,20
ut,committo,verbo,24.2,2.9,2.4,9.1,38.6,20,0,0,0,20,0
ut,decerno,verbo,22.1,2.7,2.3,9.1,36.2,20,0,0,0,20,0
ut,opera,substantivo,20,2.7,2.3,9,34,20,0,20,0,0,0
ut,adduco,verbo,18.5,2.8,2.3,8.9,32.5,20,0,0,0,20,0
ut,Quirites,nome próprio,18.5,2.6,2.2,9,32.3,20,0,0,0,0,0
ut,omitto,verbo,18.4,3.3,2.6,8.6,32.9,20,0,0,0,20,0
ut,instituo,verbo,18.2,3,2.4,8.8,32.4,20,0,0,0,20,0
ab,Clodia,nome próprio,14.1,5,3.6,8.2,30.9,20,0,0,0,0,0
ab,explorator,substantivo,12.1,4.4,3.3,8.2,28,20,0,20,0,0,0
ab,ceruix,substantivo,13.3,3.8,3,8.4,28.5,20,0,20,0,0,0
ab,altum,substantivo,9.7,3.8,3,8.2,24.7,20,0,20,0,0,0
ab,cena,substantivo,9.2,3.6,2.9,8.2,23.9,20,0,20,0,0,0
ab,praedo,substantivo,12,3.6,2.8,8.4,26.8,20,0,20,0,0,0
ab,Brundisium,nome próprio,8.7,3.5,2.8,8.2,23.2,20,0,0,0,0,0
ab,Epicurus,nome próprio,14,3.4,2.7,8.7,28.8,20,0,0,0,0,0
ab,inuito,verbo,7.9,3.3,2.6,8.2,22,20,0,0,0,20,0
ab,accusator,substantivo,10.2,3.2,2.6,8.4,24.4,20,0,20,0,0,0
ab,ineo,verbo,10,3.1,2.6,8.4,24.1,20,0,0,0,20,0
ab,Appius,nome próprio,7.4,3.1,2.6,8.2,21.3,20,0,0,0,0,0
ab,adulescentia,substantivo,12.1,3.1,2.5,8.7,26.4,20,0,20,0,0,0
ab,sequani,adjetivo,7.1,3,2.5,8.2,20.8,20,20,0,0,0,0
ab,inferus,adjetivo,8.6,2.8,2.4,8.4,22.2,20,20,0,0,0,0
ab,lentulus,adjetivo,10.8,2.8,2.4,8.6,24.6,20,20,0,0,0,0
ad,ianua,substantivo,12.9,4.7,3.4,8,29,20,0,20,0,0,0
ad,sagum,substantivo,12.9,4.7,3.4,8,29,20,0,20,0,0,0
ad,nutus,substantivo,12.3,4.5,3.4,8,28.2,20,0,20,0,0,0
ad,securitas,substantivo,12.3,4.5,3.4,8,28.2,20,0,20,0,0,0
ad,cornelius,adjetivo,10.9,4.1,3.1,8,26.1,20,20,0,0,0,0
ad,Manlius,nome próprio,13.4,3.9,3,8.2,28.5,20,0,0,0,0,0
ad,gnatus,adjetivo,9.8,3.8,3,8,24.6,20,20,0,0,0,0
ad,pridie,advérbio,12.7,3.7,2.9,8.2,27.5,20,0,0,20,0,0
ad,ripa,substantivo,12.4,3.7,2.9,8.2,27.2,20,0,20,0,0,0
ad,porta,substantivo,11.3,3.4,2.7,8.2,25.6,20,0,20,0,0,0
ad,summa,substantivo,11,3.4,2.7,8.2,25.3,20,0,20,0,0,0
ad,cena,substantivo,8.1,3.3,2.7,8,22.1,20,0,20,0,0,0
ad,nauigo,verbo,8.1,3.3,2.7,8,22.1,20,0,0,0,20,0
ad,perscribo,verbo,8.1,3.3,2.7,8,22.1,20,0,0,0,20,0
ad,statua,substantivo,7.4,3.1,2.5,8,21,20,0,20,0,0,0
ad,societas,substantivo,7.2,3.1,2.5,8,20.8,20,0,20,0,0,0
ad,aedes,substantivo,9.5,3,2.5,8.2,23.2,20,0,20,0,0,0
ad,uerum2,substantivo,9.5,3,2.5,8.2,23.2,20,0,20,0,0,0
ad,fax,substantivo,7,3,2.5,8,20.5,20,0,20,0,0,0
animus,liber,adjetivo,7.4,3.1,2.7,9.1,22.3,20,20,0,0,0,0
atque,delicatus,adjetivo,13.6,4.9,3.5,8,30,20,20,0,0,0,0
atque,debilito,verbo,12,4.4,3.3,8,27.7,20,0,0,0,20,0
atque,mansuetudo,substantivo,12,4.4,3.3,8,27.7,20,0,20,0,0,0
atque,secus,advérbio,12,4.4,3.3,8,27.7,20,0,0,20,0,0
atque,superbia,substantivo,15.4,4.3,3.2,8.3,31.2,20,0,20,0,0,0
atque,maritimus,adjetivo,10.8,4.1,3.1,8,26,20,20,0,0,0,0
atque,illustris,adjetivo,14.3,4.1,3.1,8.3,29.8,20,20,0,0,0,0
atque,pecus,substantivo,14.3,4.1,3.1,8.3,29.8,20,0,20,0,0,0
atque,obsecro,verbo,9.8,3.8,2.9,8,24.5,20,0,0,0,20,0
atque,repentinus,adjetivo,9.8,3.8,2.9,8,24.5,20,20,0,0,0,0
atque,amens,adjetivo,9.5,3.7,2.9,8,24.1,20,20,0,0,0,0
atque,sollicitus,adjetivo,15.9,3.7,2.9,8.5,31,20,20,0,0,0,0
atque,tumultus,substantivo,12.7,3.7,2.9,8.3,27.6,20,0,20,0,0,0
atque,luxuria,substantivo,15.6,3.7,2.8,8.5,30.6,20,0,20,0,0,0
atque,adeo,advérbio,12.4,3.7,2.8,8.3,27.2,20,0,0,20,0,0
atque,horreo,verbo,9.2,3.6,2.8,8,23.6,20,0,0,0,20,0
atque,furo,verbo,9,3.6,2.8,8,23.4,20,0,0,0,20,0
atque,imperitus,adjetivo,9,3.6,2.8,8,23.4,20,20,0,0,0,0
bellum,proficiscor,verbo,5.6,2.6,2.3,9.3,19.8,20,0,0,0,20,0
cum,septimus,adjetivo,8.5,3.5,2.7,7.8,22.5,20,20,0,0,0,0
cum,communico,verbo,10.7,3.3,2.6,8.1,24.7,20,0,0,0,20,0
cum,licinius,adjetivo,7.2,3.1,2.5,7.8,20.6,20,20,0,0,0,0
cum,Brundisium,nome próprio,7,3,2.4,7.8,20.2,20,0,0,0,0,0
cum,ligarius,adjetivo,6.4,2.8,2.3,7.8,19.3,20,20,0,0,0,0
cum,semel,advérbio,7.8,2.7,2.2,8.1,20.8,20,0,0,20,0,0
cum,Crassus,nome próprio,11.3,2.6,2.2,8.5,24.6,20,0,0,0,0,0
cum,exigo,verbo,7.2,2.5,2.1,8.1,19.9,20,0,0,0,20,0
cum,procedo,verbo,5.3,2.5,2.1,7.8,17.7,10,0,0,0,10,0
cum,proficio,verbo,5.3,2.5,2.1,7.8,17.7,10,0,0,0,10,0
cum,illa,advérbio,5.2,2.5,2.1,7.8,17.6,10,0,0,10,0,0
cum,lacrima,substantivo,6.8,2.4,2.1,8.1,19.4,20,0,20,0,0,0
cum,animaduerto,verbo,5,2.4,2,7.8,17.2,10,0,0,0,10,0
cum,quidni,advérbio,5,2.4,2,7.8,17.2,10,0,0,10,0,0
cum,Sylla,nome próprio,5,2.4,2,7.8,17.2,10,0,0,0,0,0
cum,interim,advérbio,6.5,2.4,2,8.1,19,20,0,0,20,0,0
cum,Scipio,nome próprio,6.5,2.1,1.8,8.3,18.7,10,0,0,0,0,0
de,supplicatio,substantivo,10.2,3.9,3,8.5,25.6,20,0,20,0,0,0
de,summa,substantivo,9.8,3.7,2.9,8.5,24.9,20,0,20,0,0,0
de,pernicies,substantivo,9.4,3.6,2.9,8.5,24.4,20,0,20,0,0,0
de,nisi2,advérbio,9.2,3.6,2.8,8.5,24.1,20,0,0,20,0,0
de,Lucullus,nome próprio,8.3,3.3,2.7,8.5,22.8,20,0,0,0,0,0
de,quaestio,substantivo,8,3.3,2.6,8.5,22.4,20,0,20,0,0,0
de,soror,substantivo,10.7,3.3,2.6,8.7,25.3,20,0,20,0,0,0
de,uenenum,substantivo,7.5,3.1,2.5,8.5,21.6,20,0,20,0,0,0
de,quartus,adjetivo,7.4,3.1,2.5,8.5,21.5,20,20,0,0,0,0
de,coniuratio,substantivo,6.9,2.9,2.4,8.5,20.7,20,0,20,0,0,0
de,exeo,verbo,11,2.9,2.4,8.9,25.2,20,0,0,0,20,0
de,queror,verbo,8.2,2.7,2.3,8.7,21.9,20,0,0,0,20,0
de,reus,substantivo,5.9,2.6,2.2,8.4,19.1,20,0,20,0,0,0
de,lentulus,adjetivo,5.7,2.6,2.2,8.4,18.9,20,20,0,0,0,0
de,seruus,substantivo,11.3,2.6,2.2,9.1,25.2,20,0,20,0,0,0
dico,contra2,advérbio,8.2,3.3,2.7,8.5,22.7,20,0,0,20,0,0
dico,Uerres,nome próprio,7.5,3.1,2.6,8.5,21.7,20,0,0,0,0,0
dico,Caelius,nome próprio,9,2.9,2.4,8.8,23.1,20,0,0,0,0,0
dico,sapiens,substantivo,8.7,2.8,2.4,8.8,22.7,20,0,20,0,0,0
dico,libenter,advérbio,6.1,2.7,2.3,8.5,19.6,20,0,0,20,0,0
dico,incipio,verbo,5.9,2.7,2.3,8.5,19.4,20,0,0,0,20,0
dico,exeo,verbo,7.3,2.5,2.2,8.8,20.8,20,0,0,0,20,0
dico,nescio,verbo,9.1,2.5,2.2,9,22.8,20,0,0,0,20,0
dico,difficilis,adjetivo,5.4,2.5,2.2,8.5,18.6,10,10,0,0,0,0
dico,initium,substantivo,5.1,2.4,2.1,8.5,18.1,10,0,10,0,0,0
dies,consequor,verbo,8.9,3.5,2.9,9.3,24.6,20,0,0,0,20,0
dies,longus,adjetivo,6.3,2.8,2.4,9.2,20.7,20,20,0,0,0,0
dies,constituo,verbo,5.3,2.5,2.2,9.2,19.2,20,0,0,0,20,0
ego,Antium,nome próprio,10.5,4,3,7.8,25.3,20,0,0,0,0,0
ego,satisfacio,verbo,10.1,3.9,2.9,7.8,24.7,20,0,0,0,20,0
ego,erga,preposição,10.3,3.2,2.5,8.1,24.1,20,0,0,0,0,20
ego,niger,adjetivo,7.5,3.2,2.5,7.8,21,20,20,0,0,0,0
ego,hodie,advérbio,7.3,3.1,2.4,7.8,20.6,20,0,0,20,0,0
ego,interrogo,verbo,6.8,3,2.3,7.8,19.9,20,0,0,0,20,0
ego,sollicito,verbo,6.8,3,2.3,7.8,19.9,20,0,0,0,20,0
ego,admoneo,verbo,8.8,2.9,2.3,8.1,22.1,20,0,0,0,20,0
ego,persuadeo,verbo,8.8,2.9,2.3,8.1,22.1,20,0,0,0,20,0
ego,narro,verbo,8.6,2.9,2.3,8.1,21.9,20,0,0,0,20,0
ego,summus,adjetivo,10.3,2.8,2.2,8.3,23.6,20,20,0,0,0,0
ego,libet,verbo,6.1,2.8,2.2,7.8,18.9,20,0,0,0,20,0
ego,quotiens,advérbio,6.1,2.8,2.2,7.8,18.9,20,0,0,20,0,0
ego,perturbo,verbo,5.5,2.6,2.1,7.8,18,10,0,0,0,10,0
ego,coniunctus,adjetivo,5.4,2.5,2.1,7.8,17.8,10,10,0,0,0,0
ego,nuntio,verbo,8.5,2.4,2,8.3,21.2,20,0,0,0,20,0
ego,accuso,verbo,6.3,2.3,1.9,8.1,18.6,10,0,0,0,10,0
ego,uerto,verbo,6.2,2.3,1.9,8.1,18.5,10,0,0,0,10,0
ego,tandem,advérbio,7.4,2.2,1.9,8.3,19.8,20,0,0,20,0,0
enim,aliter,advérbio,7.2,3,2.7,8.8,21.7,20,0,0,20,0,0
enim,cottidie,advérbio,6.4,2.8,2.6,8.8,20.6,20,0,0,20,0,0
enim,quamuis,advérbio,6.3,2.8,2.6,8.8,20.5,20,0,0,20,0,0
enim,difficilis,adjetivo,5.8,2.6,2.5,8.7,19.6,20,20,0,0,0,0
enim,nondum,advérbio,5.4,2.5,2.4,8.7,19,20,0,0,20,0,0
enim,perspicio,verbo,5.3,2.5,2.4,8.7,18.9,20,0,0,0,20,0
enim,dubito,verbo,6,2.2,2.2,9,19.4,20,0,0,0,20,0
et,inconstantia,substantivo,8.7,3.6,2.5,7,21.8,20,0,20,0,0,0
et,trux,adjetivo,8.7,3.6,2.5,7,21.8,20,20,0,0,0,0
et,exsulto,verbo,8.2,3.5,2.4,7,21.1,20,0,0,0,20,0
et,strepitus,substantivo,8.2,3.5,2.4,7,21.1,20,0,20,0,0,0
et,Flaccus,nome próprio,10.9,3.5,2.4,7.3,24.1,20,0,0,0,0,0
et,angustus,adjetivo,10.4,3.3,2.3,7.3,23.3,20,20,0,0,0,0
et,blandus,adjetivo,10.4,3.3,2.3,7.3,23.3,20,20,0,0,0,0
et,circumdo,verbo,7.7,3.3,2.3,7,20.3,20,0,0,0,20,0
et,modestia,substantivo,7.7,3.3,2.3,7,20.3,20,0,20,0,0,0
et,pecus2,substantivo,7.7,3.3,2.3,7,20.3,20,0,20,0,0,0
et,constans,adjetivo,10,3.2,2.3,7.3,22.8,20,20,0,0,0,0
et,alacer,adjetivo,7.3,3.2,2.2,7,19.7,20,20,0,0,0,0
et,necessitudo,substantivo,9.5,3.1,2.2,7.3,22.1,20,0,20,0,0,0
et,coniunctio,substantivo,6.8,3,2.1,7,18.9,20,0,20,0,0,0
et,conquiro,verbo,6.8,3,2.1,7,18.9,20,0,0,0,20,0
et,subicio,verbo,6.8,3,2.1,7,18.9,20,0,0,0,20,0
et,Scaeuola,nome próprio,9.1,3,2.1,7.3,21.5,20,0,0,0,0,0
et,uagus,adjetivo,9.1,3,2.1,7.3,21.5,20,20,0,0,0,0
etiam,statuo,verbo,5.2,2.4,2.3,8.7,18.6,10,0,0,0,10,0
ex,interuallum,substantivo,10.6,4,3.2,8.6,26.4,20,0,20,0,0,0
ex,sinus,substantivo,10.6,4,3.2,8.6,26.4,20,0,20,0,0,0
ex,conspectus,substantivo,10,3.8,3.1,8.6,25.5,20,0,20,0,0,0
ex,egredior,verbo,9,3.5,2.9,8.6,24,20,0,0,0,20,0
ex,pauci,substantivo,7.7,3.2,2.6,8.5,22,20,0,20,0,0,0
ex,aurum,substantivo,10,3.1,2.6,8.8,24.5,20,0,20,0,0,0
ex,frumentum,substantivo,7.5,3.1,2.6,8.5,21.7,20,0,20,0,0,0
ex,complures,determinante,7.3,3.1,2.6,8.5,21.5,20,0,0,0,0,0
ex,inferus,adjetivo,6.9,3,2.5,8.5,20.9,20,20,0,0,0,0
ex,equus,substantivo,9,2.9,2.5,8.8,23.2,20,0,20,0,0,0
ex,Asia,nome próprio,8.8,2.9,2.4,8.8,22.9,20,0,0,0,0,0
ex,calamitas,substantivo,6.3,2.8,2.4,8.5,20,20,0,20,0,0,0
facio,oro,verbo,7.2,3,2.5,8.5,21.2,20,0,0,0,20,0
facio,facilis,adjetivo,7,3,2.5,8.5,21,20,20,0,0,0,0
facio,aliter,advérbio,6.9,3,2.5,8.5,20.9,20,0,0,20,0,0
facio,nondum,advérbio,5.2,2.5,2.2,8.5,18.4,10,0,0,10,0,0
facio,adhuc,advérbio,6.9,2.4,2.2,8.8,20.3,20,0,0,20,0,0
facio,sapiens,substantivo,5.1,2.4,2.1,8.5,18.1,10,0,10,0,0,0
habeo,necessitas,substantivo,8.9,3.5,2.9,8.7,24,20,0,20,0,0,0
habeo,comitium,substantivo,8.8,3.5,2.9,8.7,23.9,20,0,20,0,0,0
habeo,auris,substantivo,6.7,2.9,2.5,8.7,20.8,20,0,20,0,0,0
habeo,instituo,verbo,6.4,2.8,2.4,8.7,20.3,20,0,0,0,20,0
habeo,satis2,adjetivo,8.3,2.7,2.4,9,22.4,20,20,0,0,0,0
habeo,quantum,advérbio,6,2.7,2.3,8.7,19.7,20,0,0,20,0,0
habeo,praeclarus,adjetivo,5.4,2.5,2.2,8.7,18.8,20,20,0,0,0,0
habeo,usus,substantivo,5.1,2.4,2.2,8.7,18.4,10,0,10,0,0,0
hic,hactenus,advérbio,11.1,4.2,3,7.6,25.9,20,0,0,20,0,0
hic,affirmo,verbo,10,3.9,2.9,7.6,24.4,20,0,0,0,20,0
hic,maledictum,substantivo,9.5,3.8,2.8,7.5,23.6,20,0,20,0,0,0
hic,commutatio,substantivo,9.1,3.7,2.7,7.5,23,20,0,20,0,0,0
hic,Diuitiacus,nome próprio,7.7,3.2,2.5,7.5,20.9,20,0,0,0,0,0
hic,difficultas,substantivo,7.4,3.2,2.4,7.5,20.5,20,0,20,0,0,0
hic,materia,substantivo,7.4,3.2,2.4,7.5,20.5,20,0,20,0,0,0
hic,fundamentum,substantivo,6.9,3,2.3,7.5,19.7,20,0,20,0,0,0
hic,praecipio,verbo,11.1,2.9,2.3,8.1,24.4,20,0,0,0,20,0
hic,persona,substantivo,6.6,2.9,2.3,7.5,19.3,20,0,20,0,0,0
hic,insula,substantivo,8.8,2.9,2.3,7.8,21.8,20,0,20,0,0,0
hic,quanto,advérbio,10.2,2.8,2.2,8.1,23.3,20,0,0,20,0,0
hic,centum,numeral,5.8,2.7,2.1,7.5,18.1,10,0,0,0,0,0
hic,liber2,substantivo,13,2.6,2.1,8.4,26.1,20,0,20,0,0,0
hic,actio,substantivo,5.6,2.6,2.1,7.5,17.8,10,0,10,0,0,0
hic,gladiator,substantivo,5.6,2.6,2.1,7.5,17.8,10,0,10,0,0,0
hic,adiungo,verbo,5.4,2.5,2.1,7.5,17.5,10,0,0,0,10,0
hic,decet,verbo,5.2,2.5,2,7.5,17.2,10,0,0,0,10,0
hic,inuideo,verbo,5.2,2.5,2,7.5,17.2,10,0,0,0,10,0
hic,quamquam2,advérbio,10.4,2.5,2,8.2,23.1,20,0,0,20,0,0
hic,contra2,advérbio,6.8,2.4,2,7.8,19,20,0,0,20,0,0
hic,significo,verbo,6.8,2.4,2,7.8,19,20,0,0,0,20,0
homo,potens,adjetivo,8.2,3.3,2.8,8.9,23.2,20,20,0,0,0,0
homo,consularis,adjetivo,7.9,3.2,2.8,8.9,22.8,20,20,0,0,0,0
ille,demens,adjetivo,8.1,3.3,2.7,7.9,22,20,20,0,0,0,0
ille,abduco,verbo,7.9,3.3,2.6,7.9,21.7,20,0,0,0,20,0
ille,mereo,verbo,7.9,3.3,2.6,7.9,21.7,20,0,0,0,20,0
ille,obseruo,verbo,7.4,3.1,2.5,7.9,20.9,20,0,0,0,20,0
ille,praecipio,verbo,8.9,2.9,2.4,8.2,22.4,20,0,0,0,20,0
ille,pestis,substantivo,8.5,2.8,2.4,8.2,21.9,20,0,20,0,0,0
ille,Epicurus,nome próprio,7.5,2.6,2.2,8.1,20.4,20,0,0,0,0,0
ille,contumelia,substantivo,5.4,2.5,2.2,7.9,18,10,0,10,0,0,0
ille,exstinguo,verbo,5,2.4,2.1,7.9,17.4,10,0,0,0,10,0
ille,quando,advérbio,5,2.4,2.1,7.9,17.4,10,0,0,10,0,0
ille,quamquam2,advérbio,5.8,2.2,2,8.1,18.1,10,0,0,10,0,0
ille,Iuppiter,nome próprio,6.3,2,1.8,8.4,18.5,10,0,0,0,0,0
in,actus,substantivo,19.1,4.5,3,7.7,34.3,20,0,20,0,0,0
in,publicum,substantivo,19.1,4.5,3,7.7,34.3,20,0,20,0,0,0
in,Hispania,nome próprio,26,4.4,3,8,41.4,20,0,0,0,0,0
in,citerior,adjetivo,14.7,4.3,3,7.5,29.5,20,20,0,0,0,0
in,contrarium,substantivo,14.7,4.3,3,7.5,29.5,20,0,20,0,0,0
in,tusculanus,adjetivo,18.2,4.3,2.9,7.7,33.1,20,20,0,0,0,0
in,statio,substantivo,13.9,4.1,2.9,7.5,28.4,20,0,20,0,0,0
in,posterus,adjetivo,34.1,4.1,2.8,8.4,49.4,20,20,0,0,0,0
in,Syria,nome próprio,16.7,4,2.8,7.7,31.2,20,0,0,0,0,0
in,hortus,substantivo,19.5,3.9,2.8,7.9,34.1,20,0,20,0,0,0
in,Cilicia,nome próprio,16,3.9,2.7,7.7,30.3,20,0,0,0,0,0
in,hiberna,substantivo,16,3.9,2.7,7.7,30.3,20,0,20,0,0,0
in,aeuum,substantivo,12.6,3.8,2.7,7.5,26.6,20,0,20,0,0,0
in,praesentia,substantivo,12.6,3.8,2.7,7.5,26.6,20,0,20,0,0,0
in,praeceps,adjetivo,28,3.8,2.7,8.3,42.8,20,20,0,0,0,0
in,Menapii,nome próprio,15.4,3.8,2.7,7.7,29.6,20,0,0,0,0,0
in,Apulia,nome próprio,9.1,3.7,2.7,7.2,22.7,20,0,0,0,0,0
in,resideo,verbo,9.1,3.7,2.7,7.2,22.7,20,0,0,0,20,0
is,libellus,substantivo,10.6,4.1,2.9,7.5,25.1,20,0,20,0,0,0
is,demum,advérbio,9.7,3.1,2.4,7.8,23,20,0,0,20,0,0
is,mercator,substantivo,6.9,3,2.4,7.5,19.8,20,0,20,0,0,0
is,deprecor,verbo,6.4,2.9,2.3,7.5,19.1,20,0,0,0,20,0
is,doctrina,substantivo,6.2,2.8,2.2,7.5,18.7,10,0,10,0,0,0
is,obseruo,verbo,5.7,2.7,2.1,7.5,18,10,0,0,0,10,0
is,uas,substantivo,5.7,2.7,2.1,7.5,18,10,0,10,0,0,0
is,posteaquam,conj.subord.,5.5,2.6,2.1,7.5,17.7,10,0,0,0,0,10
is,nuntio,verbo,12,2.5,2,8.3,24.8,20,0,0,0,20,0
is,praecipio,verbo,6.7,2.4,2,7.7,18.8,20,0,0,0,20,0
is,tempestas,substantivo,8.3,2.4,2,8,20.7,20,0,20,0,0,0
is,dimitto,verbo,12.6,2.3,1.9,8.4,25.2,20,0,0,0,20,0
is,diligenter,advérbio,6.1,2,1.7,8,17.8,10,0,0,10,0,0
is,cupiditas,substantivo,7,1.8,1.6,8.3,18.7,10,0,10,0,0,0
is,praeter,preposição,6.4,1.7,1.5,8.3,17.9,10,0,0,0,0,10
