"lemma","Prosa histórica_Freq","Prosa histórica_NormFreq","Prosa filosófica_Freq","Prosa filosófica_NormFreq","Prosa oratória_Freq","Prosa oratória_NormFreq","Prosa epistolográfica_Freq","Prosa epistolográfica_NormFreq","Poesia lírica_Freq","Poesia lírica_NormFreq","Poesia didática_Freq","Poesia didática_NormFreq","Poesia trágica_Freq","Poesia trágica_NormFreq","Poesia épica_Freq","Poesia épica_NormFreq","Prosa ficcional_Freq","Prosa ficcional_NormFreq","genre_DP"
"praeteruolo",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"praetexta",0,0,2,0.329483863527784,1,0.0960125968527071,0,0,1,0.84125515268781,0,0,0,0,0,0,0,0,0.49838729804396
"praetextus",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"prandeo",0,0,1,0.164741931763892,1,0.0960125968527071,1,0.264977874347492,2,1.68251030537562,0,0,0,0,0,0,0,0,0.42798076889747
"prandium",0,0,1,0.164741931763892,1,0.0960125968527071,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.325442850325776
"pratum",0,0,2,0.329483863527784,0,0,1,0.264977874347492,1,0.84125515268781,3,2.54474510136568,2,1.73731758165393,0,0,0,0,0.556507636094174
"praue",0,0,1,0.164741931763892,0,0,0,0,0,0,1,0.848248367121893,0,0,0,0,0,0,0.748726996682739
"prauitas",0,0,1,0.164741931763892,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.428564495946147
"precario",0,0,1,0.164741931763892,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.428564495946147
"precarius",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"precor",0,0,2,0.329483863527784,7,0.672088177968949,0,0,3,2.52376545806343,3,2.54474510136568,11,9.55524669909659,0,0,0,0,0.53187354464864
"pretiosus",0,0,5,0.823709658819459,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.622924689736133
"Priamus",0,0,1,0.164741931763892,0,0,0,0,2,1.68251030537562,0,0,5,4.34329395413482,5,9.65250965250965,0,0,0.82401317412115
"primarius",0,0,1,0.164741931763892,2,0.192025193705414,0,0,0,0,0,0,0,0,0,0,0,0,0.428564495946147
"priores",0,0,2,0.329483863527784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"probabilis",0,0,2,0.329483863527784,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.658776183659109
"probatus",0,0,1,0.164741931763892,12,1.15215116223248,0,0,0,0,0,0,0,0,0,0,0,0,0.562050062620271
"probe",0,0,1,0.164741931763892,0,0,3,0.794933623042476,0,0,0,0,0,0,0,0,0,0,0.658776183659109
"procella",0,0,1,0.164741931763892,4,0.384050387410828,0,0,0,0,0,0,2,1.73731758165393,2,3.86100386100386,1,2.24668613794653,0.465684891383093
"procer",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"proceritas",0,0,1,0.164741931763892,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.428564495946147
"processus",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"procliuis",0,0,2,0.329483863527784,0,0,0,0,0,0,1,0.848248367121893,0,0,0,0,0,0,0.748726996682739
"procuratiuncula",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"procursus",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"prodigus",0,0,2,0.329483863527784,1,0.0960125968527071,0,0,3,2.52376545806343,0,0,0,0,0,0,0,0,0.581720631377293
"proditio",0,0,1,0.164741931763892,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.428564495946147
"productus",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"profectus",0,0,6,0.988451590583351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"profero",0,0,9,1.48267738587503,34,3.26442829299204,5,1.32488937173746,2,1.68251030537562,2,1.69649673424379,2,1.73731758165393,0,0,0,0,0.268602769172978
"professio",0,0,1,0.164741931763892,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.428564495946147
"professus",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"profundum",0,0,2,0.329483863527784,1,0.0960125968527071,0,0,0,0,1,0.848248367121893,2,1.73731758165393,0,0,0,0,0.542156138897458
"profundus",0,0,2,0.329483863527784,0,0,0,0,0,0,0,0,3,2.60597637248089,1,1.93050193050193,0,0,0.731731665805866
"progener",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"progenies",0,0,1,0.164741931763892,1,0.0960125968527071,0,0,0,0,1,0.848248367121893,0,0,2,3.86100386100386,0,0,0.541180140801619
"progressus2",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"proiectus",0,0,1,0.164741931763892,2,0.192025193705414,0,0,0,0,0,0,0,0,0,0,0,0,0.428564495946147
"prolabor",0,0,2,0.329483863527784,1,0.0960125968527071,1,0.264977874347492,0,0,1,0.848248367121893,0,0,0,0,0,0,0.417911823939048
"Prometheus",0,0,1,0.164741931763892,0,0,0,0,1,0.84125515268781,0,0,0,0,0,0,0,0,0.74838729804396
"promissum",0,0,1,0.164741931763892,5,0.480062984263535,4,1.05991149738997,0,0,0,0,0,0,0,0,0,0,0.408157966799657
"pronepos",0,0,3,0.494225795291676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"propagatio",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"propago",0,0,2,0.329483863527784,6,0.576075581116242,0,0,0,0,0,0,0,0,0,0,0,0,0.428564495946147
"propago2",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"propemodum",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"propensus",0,0,2,0.329483863527784,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.456258023069466
"propinquum",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"propitius",0,0,3,0.494225795291676,1,0.0960125968527071,1,0.264977874347492,0,0,0,0,1,0.868658790826963,0,0,0,0,0.452205325873829
"propositum",0,0,15,2.47112897645838,2,0.192025193705414,0,0,0,0,0,0,0,0,0,0,0,0,0.67194429757927
"proprie",0,0,1,0.164741931763892,2,0.192025193705414,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.297749323202457
"proprietas",0,0,7,1.15319352234724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"proprium",0,0,4,0.658967727055567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"propter2",0,0,1,0.164741931763892,2,0.192025193705414,0,0,0,0,1,0.848248367121893,0,0,0,0,0,0,0.387700136226087
"prorito",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"prosterno",0,0,3,0.494225795291676,5,0.480062984263535,0,0,0,0,0,0,1,0.868658790826963,0,0,0,0,0.388660304827534
"protendo",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"protraho",0,0,1,0.164741931763892,2,0.192025193705414,0,0,0,0,0,0,0,0,0,0,0,0,0.428564495946147
"prouectus",0,0,2,0.329483863527784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"prouerbium",0,0,4,0.658967727055567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"prouidentia",0,0,6,0.988451590583351,1,0.0960125968527071,0,0,0,0,0,0,0,0,0,0,0,0,0.646734213545657
"prouincialis2",0,0,1,0.164741931763892,2,0.192025193705414,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.297749323202457
"prouisio",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"prouoco",0,0,3,0.494225795291676,3,0.288037790558121,0,0,1,0.84125515268781,0,0,0,0,0,0,0,0,0.387360437587308
"proxeneta",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"proximum",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"prudenter",0,0,3,0.494225795291676,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.658776183659109
"Pseudolus",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"pubes",0,0,1,0.164741931763892,1,0.0960125968527071,0,0,1,0.84125515268781,0,0,2,1.73731758165393,1,1.93050193050193,0,0,0.567602917710893
"pubesco",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"publilius",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"pudeo",0,0,6,0.988451590583351,9,0.864113371674364,0,0,1,0.84125515268781,2,1.69649673424379,6,5.21195274496178,0,0,0,0,0.306591886748633
"puella",0,0,2,0.329483863527784,0,0,1,0.264977874347492,8,6.73004122150248,2,1.69649673424379,2,1.73731758165393,0,0,10,22.4668613794653,0.742598833239165
"puerilitas",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"puerperium",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"pugillares",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"pugnus",0,0,1,0.164741931763892,0,0,0,0,3,2.52376545806343,0,0,0,0,0,0,0,0,0.74838729804396
"pulchritudo",0,0,3,0.494225795291676,6,0.576075581116242,0,0,0,0,0,0,0,0,0,0,0,0,0.428564495946147
"pullus",0,0,1,0.164741931763892,0,0,0,0,2,1.68251030537562,2,1.69649673424379,0,0,0,0,0,0,0.7179315819211
"pupilla",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"pupillus",0,0,2,0.329483863527784,2,0.192025193705414,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.297749323202457
"pupulus",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"pure",0,0,1,0.164741931763892,0,0,0,0,2,1.68251030537562,0,0,0,0,0,0,0,0,0.74838729804396
"purpura",0,0,3,0.494225795291676,3,0.288037790558121,0,0,0,0,0,0,0,0,0,0,0,0,0.428564495946147
"purus",0,0,8,1.31793545411113,5,0.480062984263535,2,0.529955748694984,9,7.57129637419029,1,0.848248367121893,4,3.47463516330785,0,0,0,0,0.432621037959829
"pusillum",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,2,4.49337227589306,0.774162798839478
"pusillus",0,0,5,0.823709658819459,0,0,2,0.529955748694984,2,1.68251030537562,0,0,0,0,0,0,0,0,0.617572125300269
"putris",0,0,3,0.494225795291676,0,0,0,0,1,0.84125515268781,0,0,1,0.868658790826963,0,0,0,0,0.708483106925346
"Pylades",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"Pyrrho",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"Pyrrhus",0,0,11,1.81216124940281,3,0.288037790558121,0,0,0,0,0,0,3,2.60597637248089,0,0,0,0,0.573216577048892
"Pythagoras",0,0,4,0.658967727055567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"pythagorei",0,0,2,0.329483863527784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"Pythocles",0,0,5,0.823709658819459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"quadragenarius",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"Quadratus",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"quaesitor",0,0,1,0.164741931763892,2,0.192025193705414,0,0,0,0,0,0,1,0.868658790826963,0,0,0,0,0.388660304827534
"quaeso",0,0,1,0.164741931763892,22,2.11227713075956,7,1.85484512043244,1,0.84125515268781,6,5.08949020273136,1,0.868658790826963,0,0,0,0,0.388346238658544
"quaestiuncula",0,0,2,0.329483863527784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"quaestura",0,0,1,0.164741931763892,4,0.384050387410828,0,0,0,0,0,0,0,0,0,0,0,0,0.438973139543348
"qualitas",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"quamquam2",0,0,15,2.47112897645838,39,3.74449127725558,5,1.32488937173746,1,0.84125515268781,0,0,0,0,0,0,0,0,0.328564495946147
"quandoque",0,0,4,0.658967727055567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"quantulus",0,0,4,0.658967727055567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"quantumuis",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"quantuslibet",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"quartum",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"quassus",0,0,1,0.164741931763892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789591356402799
"quatenus",0,0,4,0.658967727055567,1,0.0960125968527071,0,0,2,1.68251030537562,0,0,0,0,0,0,0,0,0.605530155186817
"quatio",0,0,2,0.329483863527784,0,0,0,0,6,5.04753091612686,0,0,7,6.08061153578874,0,0,0,0,0.785558417189213
